server_id,user_id,asset_id,total_consume
2030308,39206795,11112725,1
2030308,39418752,11112725,2
2030308,39436967,11112725,1
2030308,39450351,11112725,1
2030308,39621038,11112725,1
2030308,3976539,11112725,1
2030308,4061048,11112725,1
2030308,40989072,11112725,1
2030308,4239086,11112725,116
2030308,4272186,11112725,1
2030308,43310943,11112725,1
2030308,43322994,11112725,1
2030308,43352967,11112725,9
2030308,43365752,11112725,1
2030308,43368388,11112725,1
2030308,43388938,11112725,1
2030308,43393419,11112725,1
2030308,43432235,11112725,1
2030308,43824581,11112725,1
2030308,43839643,11112725,1
2030308,43852360,11112725,1
2030308,43881873,11112725,1
2030308,44062861,11112725,1
2030308,44190365,11112725,1
2030308,44209761,11112725,1
2030308,44228252,11112725,1
2030308,44461599,11112725,596
2030308,44461599,11112726,4
2030308,45021766,11112725,1
2030308,45067228,11112725,1
2030308,45070577,11112725,1
2030308,4640799,11112725,1
2030308,4657307,11112725,1
2030308,46615608,11112725,1
2030308,46642883,11112725,1
2030308,47085919,11112725,1
2030308,47244329,11112725,1
2030308,47959597,11112725,1
2030308,48045407,11112725,1
2030308,48045798,11112725,1
2030308,48056970,11112725,77
2030308,48140896,11112725,1
2030308,48591626,11112725,2
2030308,48600409,11112725,1
2030308,48614050,11112725,1
2030308,48640551,11112725,1
2030308,48665991,11112725,1
2030308,48688722,11112725,1
2030308,48695171,11112725,1
2030308,48767972,11112725,1
2030308,49313829,11112725,1
2030308,49321241,11112725,1
2030308,49373892,11112725,1
2030308,4960804,11112725,1
2030308,49905433,11112725,1
2030308,5005365,11112725,1
2030308,50135152,11112725,1
2030308,50484405,11112725,1
2030308,50489630,11112725,2
2030308,50498190,11112725,1
2030308,50506139,11112725,1
2030308,50571749,11112725,1
2030308,50621724,11112725,2
2030308,50661052,11112725,1
2030308,50681822,11112725,1
2030308,52212308,11112725,1
2030308,52221357,11112725,1
2030308,52248171,11112725,1
2030308,53698855,11112725,2
2030308,54717393,11112725,1
2030308,54717481,11112725,1
2030308,54740063,11112725,1
2030308,54767277,11112725,2
2030308,54839551,11112725,1
2030308,55106530,11112725,1
2030308,55168568,11112725,1
2030308,55180850,11112725,1
2030308,5557229,11112725,1
2030308,55837193,11112725,1
2030308,55923533,11112725,1
2030308,55987775,11112725,1
2030308,56005593,11112725,1
2030308,56105645,11112725,2
2030308,5689188,11112725,1
2030308,5703189,11112725,1
2030308,58140678,11112725,126
2030308,58140678,11112726,1
2030308,5840148,11112725,1
2030308,5849885,11112725,1
2030308,5861096,11112725,1
2030308,5865688,11112725,2
2030308,5891833,11112725,1
2030308,5909273,11112725,1
2030308,5933650,11112725,1
2030308,5937012,11112725,1
2030308,59451544,11112725,2
2030308,5982012,11112725,1
2030308,6018287,11112725,1
2030308,6023774,11112725,2
2030308,6028222,11112725,1
2030308,6051690,11112725,1
2030308,6081875,11112725,1
2030308,6084170,11112725,1
2030308,6093792,11112725,2
2030308,6149384,11112725,1
2030308,6306041,11112725,1
2030308,6365151,11112725,1
2030308,6374913,11112725,1
2030308,6382754,11112725,1
2030308,6486299,11112725,1
2030308,6611522,11112725,1
2030308,6627269,11112725,1
2030308,6631886,11112725,1
2030308,6633782,11112725,1
2030308,6634097,11112725,1
2030308,6648145,11112725,2
2030308,6693329,11112725,2
2030308,67898653,11112725,1
2030308,67919423,11112725,1
2030308,67942570,11112725,1
2030308,68156203,11112725,1
2030308,68175790,11112725,1
2030308,68211074,11112725,1
2030308,68227636,11112725,1
2030308,68244437,11112725,1
2030308,68267279,11112725,1
2030308,68281067,11112725,1
2030308,68328530,11112725,1
2030308,68683836,11112725,1
2030308,68721234,11112725,2
2030308,69139439,11112725,1
2030308,69252034,11112725,2643
2030308,69252034,11112726,2
2030308,69442044,11112725,1
2030308,69504579,11112725,1
2030308,6955898,11112725,26
2030308,69955954,11112725,1
2030308,70253325,11112725,2
2030308,70285231,11112725,1
2030308,70373765,11112725,1
2030308,70757497,11112725,1
2030308,71356238,11112725,2
2030308,71393894,11112725,1
2030308,71447936,11112725,1
2030308,71458070,11112725,1
2030308,71516909,11112725,1
2030308,71707637,11112725,1
2030308,71718548,11112725,1
2030308,7187396,11112725,1
2030308,7196041,11112725,1
2030308,71967778,11112725,1
2030308,72135752,11112725,2
2030308,72145007,11112725,1
2030308,72184537,11112725,1
2030308,72228421,11112725,2
2030308,72230756,11112725,1
2030308,72251866,11112725,1
2030308,72335177,11112725,2
2030308,72583277,11112725,1
2030308,7269873,11112725,1
2030308,72784091,11112725,1
2030308,72808227,11112725,1
2030308,72809622,11112725,1
2030308,72848715,11112725,1
2030308,73175911,11112725,1
2030308,74276538,11112725,1
2030308,74289658,11112725,1
2030308,74292570,11112725,1
2030308,74293554,11112725,1
2030308,74295339,11112725,2
2030308,74299913,11112725,1
2030308,74317603,11112725,1
2030308,74333567,11112725,1
2030308,74341989,11112725,1
2030308,74846158,11112725,1
2030308,74970803,11112725,1
2030308,75030174,11112725,1
2030308,75073185,11112725,1
2030308,7568871,11112725,27
2030308,7568971,11112725,1
2030308,7583676,11112725,1
2030308,7710759,11112725,2
2030308,77411054,11112725,2
2030308,77439084,11112725,1
2030308,77603759,11112725,1
2030308,77634697,11112725,1
2030308,77679275,11112725,1
2030308,77727662,11112725,1
2030308,78160440,11112725,1
2030308,78180714,11112725,1
2030308,78219425,11112725,1
2030308,78231386,11112725,1
2030308,7829069,11112725,2
2030308,7830653,11112725,1
2030308,7831586,11112725,1
2030308,78466334,11112725,1
2030308,78467088,11112725,1
2030308,78480997,11112725,1
2030308,78622622,11112725,1
2030308,78627009,11112725,1
2030308,78628455,11112725,1
2030308,78628624,11112725,1
2030308,78848664,11112725,26
2030308,78863471,11112725,1
2030308,78887332,11112725,1
2030308,78889498,11112725,1
2030308,79479691,11112725,1
2030308,79480736,11112725,1
2030308,79528277,11112725,2
2030308,79554378,11112725,2
2030308,8018147,11112725,2
2030308,8028193,11112725,1
2030308,8054600,11112725,1
2030308,8152267,11112725,1
2030308,8152682,11112725,2
2030308,8159597,11112725,344
2030308,8159597,11112726,2
2030308,8160573,11112725,1
2030308,8167842,11112725,1
2030308,8177582,11112725,1
2030308,8183534,11112725,2
2030308,8190086,11112725,2
2030308,81938721,11112725,1
2030308,8204797,11112725,1
2030308,8278408,11112725,2
2030308,8688734,11112725,1
2030308,8763321,11112725,1
2030308,8764912,11112725,1
2030308,8772801,11112725,1
2030308,8878479,11112725,2
2030308,9167714,11112725,1
2030308,9212364,11112725,2
2030308,9254415,11112725,1
2030308,9263084,11112725,2
2030308,9279549,11112725,1
2030308,9313031,11112725,1
2030308,9333888,11112725,1
2030308,9338034,11112725,1
2030308,9339576,11112725,1
2030502,21713475,11112725,1
2030502,22804695,11112725,1
2030502,23164116,11112725,1
2030502,23256688,11112725,1
2030502,23723749,11112725,2
2030502,23873927,11112725,1
2030502,24389949,11112725,1
2030508,124065629,11112725,1
2030508,124071901,11112725,2
2030508,124094872,11112725,1
2030508,124125927,11112725,2
2030508,124186828,11112725,1
2030508,124187554,11112725,2
2030508,124194698,11112725,2
2030508,200004383,11112725,2
2030508,200117375,11112725,7
2030508,201448252,11112725,2
2030508,201541869,11112725,26
2030508,202446574,11112725,1
2030508,202554369,11112725,1
2030508,202649022,11112725,1
2030508,202683703,11112725,1
2030508,203027084,11112725,1
2030508,203171009,11112725,2
2030508,203236673,11112725,51
2030508,203261300,11112725,1
2030508,203280780,11112725,1
2030508,203288965,11112725,1
2030508,203302328,11112725,2
2030508,204439837,11112725,1
2030508,204535477,11112725,1
2030508,204558388,11112725,1
2030508,204616793,11112725,1
2030508,204626739,11112725,1
2030508,204670965,11112725,1
2030508,204674933,11112725,1
2030508,204700304,11112725,1
2030508,204788856,11112725,127
2030508,204788856,11112726,1
2030508,204858478,11112725,1
2030508,204859949,11112725,1
2030508,204869747,11112725,1
2030508,204903614,11112725,1
2030508,205025785,11112725,1
2030508,205043592,11112725,1
2030508,205172615,11112725,1
2030508,205203943,11112725,1
2030508,205211705,11112725,1
2030508,205230676,11112725,1
2030508,205306020,11112725,1
2030508,205351119,11112725,1
2030508,205382620,11112725,1
2030508,205453930,11112725,1
2030508,205514467,11112725,1
2030508,205547693,11112725,2
2030508,205567778,11112725,1
2030508,205809465,11112725,1
2030508,205937249,11112725,1
2030508,206050535,11112725,101
2030508,206076203,11112725,1
2030508,206100721,11112725,1
2030508,206123773,11112725,27
2030508,206127758,11112725,2
2030508,206130234,11112725,1
2030508,206350809,11112725,1
2030508,206385349,11112725,1
2030508,206507837,11112725,1
2030508,206508157,11112725,1
2030508,206512823,11112725,2
2030508,206866064,11112725,1
2030508,206950450,11112725,1
2030508,207033072,11112725,1
2030508,207050052,11112725,1
2030508,207065232,11112725,1
2030508,207120612,11112725,1
2030508,207121063,11112725,1
2030508,207197381,11112725,1
2030508,207218208,11112725,1
2030508,207256907,11112725,1
2030508,208131155,11112725,1
2030508,208133811,11112725,1
2030508,208175239,11112725,1
2030508,208176987,11112725,1
2030508,208205789,11112725,1
2030508,208306880,11112725,1
2030508,208309720,11112725,1
2030508,208498722,11112725,1
2030508,208530179,11112725,1
2030508,208641433,11112725,1
2030508,208887111,11112725,1
2030508,208909671,11112725,2
2030508,208910409,11112725,2
2030508,208922476,11112725,1
2030508,208978960,11112725,1
2030508,209131868,11112725,1
2030508,209461539,11112725,1
2030508,209507454,11112725,1
2030508,209520756,11112725,2
2030508,209523409,11112725,2
2030508,209661792,11112725,1
2030508,209767329,11112725,1
2030508,20979216,11112725,1
2030508,209989850,11112725,1
2030508,210020617,11112725,1
2030508,210049519,11112725,1
2030508,210075566,11112725,1
2030508,210101172,11112725,1
2030508,210132084,11112725,1
2030508,210173120,11112725,1
2030508,210552037,11112725,26
2030508,211361169,11112725,1
2030508,211438783,11112725,1
2030508,218481338,11112725,1
2030508,218496339,11112725,1
2030508,220864111,11112725,1
2030508,220932718,11112725,1
2030508,220932763,11112725,1
2030508,221030115,11112725,1
2030508,221203117,11112725,1
2030508,35549372,11112725,2
2030508,81356287,11112725,1
2030508,81751924,11112725,2
2030508,81766619,11112725,2
2030508,81792974,11112725,1
2030508,81827083,11112725,2
2030508,81856946,11112725,376
2030508,81939639,11112725,2
2030508,81961713,11112725,2
2030508,81972838,11112725,1
2030508,82094095,11112725,1
2030508,82103729,11112725,1
2030508,82139397,11112725,1
2030508,82181977,11112725,2
2030508,82751674,11112725,1
2030508,82814072,11112725,1
2030508,82814703,11112725,1
2030508,82844475,11112725,2
2030508,82904570,11112725,1
2030508,82961787,11112725,2
2030508,83423760,11112725,1
2030508,83457680,11112725,1
2030508,83464327,11112725,2
2030508,83666131,11112725,2
2030508,83719801,11112725,221
2030508,83719801,11112726,4
2030508,83769871,11112725,1
2030508,83783947,11112725,1
2030508,83788628,11112725,2
2030508,83880780,11112725,1
2030508,84101086,11112725,1
2030508,84152201,11112725,1
2030508,84223984,11112725,1
2030508,84237559,11112725,1
2030508,84278309,11112725,1
2030508,84278456,11112725,1
2030508,84303672,11112725,2
2030508,84491085,11112725,1
2030508,84644619,11112725,1
2030508,84701368,11112725,2
2030508,84708815,11112725,1
2030508,84717741,11112725,1
2030508,84788448,11112725,1
2030508,84903313,11112725,1
2030508,85008637,11112725,1
2030508,85008796,11112725,1
2030508,85015740,11112725,1
2030508,85025455,11112725,1
2030508,85062992,11112725,1
2030508,85119715,11112725,1
2030508,85140933,11112725,1
2030508,85148929,11112725,1
2030508,85172220,11112725,1
2030508,85219672,11112725,1
2030508,85239241,11112725,1
2030508,85246118,11112725,1
2030508,85292780,11112725,1
2030508,85305653,11112725,26
2030508,85307367,11112725,1
2030508,85312030,11112725,1
2030508,85385852,11112725,1
2030508,85392696,11112725,1
2030508,85485575,11112725,2
2030508,85532021,11112725,2
2030508,85562535,11112725,1
2030508,85633115,11112725,1
2030508,85645497,11112725,1
2030508,85663896,11112725,1
2030508,85667476,11112725,11
2030508,85708585,11112725,1
2030508,85712476,11112725,1
2030508,86031003,11112725,1
2030508,86035787,11112725,1
2030508,86098075,11112725,51
2030508,86207101,11112725,77
2030508,86457793,11112725,1
2030508,86525819,11112725,2
2030508,86545120,11112725,1
2030508,86580266,11112725,1
2030508,86594619,11112725,1
2030508,86617310,11112725,2
2030508,86778802,11112725,1
2030508,86789397,11112725,1
2030508,86802600,11112725,1
2030508,86833054,11112725,1
2030508,86922959,11112725,1
2030508,86945002,11112725,1
2030508,86989033,11112725,1
2030508,86993225,11112725,1
2030508,87033267,11112725,1
2030508,87080912,11112725,1
2030508,87117053,11112725,2
2030508,87149686,11112725,2
2030508,87225515,11112725,1
2030508,87244262,11112725,1
2030508,87266452,11112725,1
2030508,87309226,11112725,1
2030508,87323516,11112725,1
2030508,87333375,11112725,1
2030508,87342909,11112725,1
2030508,87347150,11112725,1
2030508,87380599,11112725,1
2030508,87394762,11112725,1
2030508,87407718,11112725,1
2030508,87548397,11112725,1
2030508,87557223,11112725,1
2030508,87562453,11112725,1
2030508,87565542,11112725,1
2030508,87587816,11112725,2
2030508,87641637,11112725,2
2030508,87793129,11112725,1
2030508,87925790,11112725,1
2030508,87942066,11112725,1
2030508,87949586,11112725,1
2030508,87984049,11112725,1
2030508,87988740,11112725,2
2030508,88065926,11112725,1
2030508,88113873,11112725,1
2030508,88183540,11112725,2
2030508,88201630,11112725,1
2030508,88216196,11112725,1
2030508,88217785,11112725,1
2030508,88296647,11112725,2
2030508,88325893,11112725,1
2030508,88327208,11112725,1
2030508,88354098,11112725,1
2030508,88486321,11112725,1
2030508,88505950,11112725,1
2030508,88536199,11112725,1
2030508,88569534,11112725,1
2030508,88626866,11112725,1
2030508,88668964,11112725,1
2030508,88691934,11112725,2
2030508,88718619,11112725,127
2030508,88718619,11112726,1
2030608,10421505,11112725,176
2030608,10699783,11112725,1
2030608,10700152,11112725,1
2030608,10724076,11112725,1
2030608,108872,11112725,1
2030608,10888181,11112725,1
2030608,11050556,11112725,15
2030608,11220049,11112725,2
2030608,11225640,11112725,76
2030608,11230781,11112725,1
2030608,11254755,11112725,1
2030608,11416298,11112725,2
2030608,11435094,11112725,1
2030608,11453554,11112725,2
2030608,11455472,11112725,1
2030608,11469430,11112725,1
2030608,11534557,11112725,16475
2030608,11534557,11112726,18
2030608,11595623,11112725,1
2030608,11597952,11112725,1
2030608,11602966,11112725,1
2030608,11610995,11112725,1
2030608,11635777,11112725,2
2030608,11802573,11112725,1
2030608,11969620,11112725,1
2030608,12073124,11112725,1
2030608,12122284,11112725,725
2030608,12143109,11112725,1
2030608,12151472,11112725,1
2030608,12183024,11112725,1
2030608,12198679,11112725,1
2030608,12201820,11112725,1
2030608,12541847,11112725,1
2030608,12553506,11112725,1
2030608,12652836,11112725,1
2030608,12678186,11112725,11
2030608,13024883,11112725,1
2030608,13368196,11112725,2
2030608,13412112,11112725,1
2030608,13610775,11112725,1
2030608,13958114,11112725,1
2030608,14019171,11112725,1
2030608,14034509,11112725,1
2030608,14302591,11112725,1
2030608,14331003,11112725,2
2030608,14420529,11112725,1
2030608,14696392,11112725,1
2030608,14915437,11112725,1
2030608,15680473,11112725,1
2030608,168307,11112725,1
2030608,17399014,11112725,1
2030608,17576281,11112725,1
2030608,17700646,11112725,2
2030608,17718146,11112725,1
2030608,18209125,11112725,1
2030608,18392776,11112725,2
2030608,18899269,11112725,1
2030608,18981178,11112725,1
2030608,19068760,11112725,1
2030608,19335482,11112725,1
2030608,19437784,11112725,1
2030608,19673144,11112725,1
2030608,19751733,11112725,429
2030608,19751733,11112726,1
2030608,19893734,11112725,51
2030608,19970226,11112725,76
2030608,19981811,11112725,794
2030608,19981811,11112726,6
2030608,20122563,11112725,2
2030608,201699332,11112725,1
2030608,20223159,11112725,1
2030608,20276079,11112725,17571
2030608,20276079,11112726,17
2030608,202856074,11112725,26
2030608,202860173,11112725,1
2030608,203002491,11112725,1
2030608,203368446,11112725,1
2030608,203375638,11112725,1
2030608,203420284,11112725,1
2030608,20344682,11112725,2
2030608,204154675,11112725,1
2030608,204184953,11112725,1
2030608,204206921,11112725,1
2030608,204330103,11112725,1
2030608,204380194,11112725,1
2030608,204513086,11112725,2
2030608,20555835,11112725,2
2030608,20678857,11112725,1
2030608,208630706,11112725,1
2030608,208990339,11112725,1
2030608,21151294,11112725,1
2030608,211854711,11112725,1
2030608,212118429,11112725,1
2030608,212119714,11112725,1
2030608,2126771,11112725,1
2030608,213488888,11112725,1
2030608,215093885,11112725,1
2030608,216827726,11112725,1
2030608,21697014,11112725,1
2030608,217702479,11112725,1
2030608,218573567,11112725,1
2030608,221110711,11112725,1
2030608,221271046,11112725,2
2030608,22159744,11112725,1
2030608,221803039,11112725,1
2030608,22184453,11112725,2
2030608,222402619,11112725,1
2030608,22242054,11112725,1
2030608,22568975,11112725,1
2030608,22599829,11112725,2
2030608,22610055,11112725,1
2030608,22728403,11112725,1
2030608,22761036,11112725,1
2030608,23051777,11112725,1
2030608,23084111,11112725,1
2030608,23429259,11112725,1
2030608,23533722,11112725,2
2030608,23563391,11112725,1
2030608,23809498,11112725,76
2030608,24006343,11112725,1
2030608,24011330,11112725,1
2030608,24119484,11112725,1
2030608,24505327,11112725,176
2030608,24540830,11112725,1
2030608,2585911,11112725,1
2030608,27012495,11112725,26
2030608,27242129,11112725,77
2030608,27295443,11112725,1
2030608,2752350,11112725,1
2030608,28268783,11112725,1
2030608,28487184,11112725,1
2030608,28501715,11112725,1
2030608,28505678,11112725,1
2030608,28601125,11112725,1
2030608,28608979,11112725,1
2030608,28623361,11112725,1
2030608,28689185,11112725,1
2030608,28694850,11112725,2
2030608,28718815,11112725,1
2030608,28724757,11112725,1
2030608,28737845,11112725,1
2030608,28753649,11112725,2
2030608,28783747,11112725,1
2030608,28786088,11112725,1
2030608,28794020,11112725,1
2030608,28806169,11112725,2
2030608,28838944,11112725,1
2030608,28866841,11112725,1
2030608,28873286,11112725,1
2030608,28896977,11112725,1
2030608,28975648,11112725,2
2030608,29003986,11112725,1
2030608,29055040,11112725,2
2030608,29170824,11112725,1
2030608,29194654,11112725,51
2030608,29223697,11112725,1
2030608,29313718,11112725,1
2030608,29339355,11112725,1
2030608,29342093,11112725,1
2030608,29350329,11112725,1
2030608,29372171,11112725,1
2030608,29423571,11112725,1
2030608,29446496,11112725,2
2030608,29631056,11112725,1
2030608,298627,11112725,26
2030608,30122349,11112725,6
2030608,30187813,11112725,1
2030608,30190098,11112725,2
2030608,30237712,11112725,1
2030608,3049723,11112725,1
2030608,30599224,11112725,1
2030608,30794451,11112725,1
2030608,30849599,11112725,2
2030608,30854386,11112725,1
2030608,30948438,11112725,1
2030608,30991814,11112725,1
2030608,31005231,11112725,1
2030608,31035453,11112725,1
2030608,31081028,11112725,1
2030608,31184730,11112725,4
2030608,31194259,11112725,1
2030608,31216268,11112725,1
2030608,31219051,11112725,1
2030608,31314408,11112725,76
2030608,31314408,11112726,1
2030608,31331145,11112725,1
2030608,31332493,11112725,1
2030608,31351467,11112725,1
2030608,31383030,11112725,1
2030608,31383233,11112725,1
2030608,31425276,11112725,1
2030608,3148377,11112725,1
2030608,3148441,11112725,1
2030608,31504288,11112725,1
2030608,31611737,11112725,1
2030608,31614639,11112725,1
2030608,31656932,11112725,1
2030608,31675252,11112725,1
2030608,31708742,11112725,1
2030608,31776438,11112725,1
2030608,31777366,11112725,1
2030608,31777778,11112725,1
2030608,3182561,11112725,27
2030608,31845307,11112725,1
2030608,31880617,11112725,1
2030608,32021484,11112725,1
2030608,32088196,11112725,1
2030608,32144540,11112725,296
2030608,32144540,11112726,4
2030608,32171501,11112725,1
2030608,32222243,11112725,1
2030608,32235580,11112725,2
2030608,32238823,11112725,1
2030608,32243542,11112725,1
2030608,32283849,11112725,1
2030608,32300694,11112725,1
2030608,32308209,11112725,1
2030608,32318005,11112725,1
2030608,32381984,11112725,1
2030608,32389590,11112725,1
2030608,32405736,11112725,1
2030608,32510624,11112725,1
2030608,32542208,11112725,1
2030608,32543986,11112725,1
2030608,32554626,11112725,1
2030608,32566162,11112725,1
2030608,32568814,11112725,1
2030608,32586428,11112725,1
2030608,32624088,11112725,2
2030608,32714564,11112725,1
2030608,32719718,11112725,1
2030608,32723960,11112725,1
2030608,3275117,11112725,1
2030608,32756565,11112725,1
2030608,32764581,11112725,1
2030608,32782717,11112725,1
2030608,32806417,11112725,1
2030608,32875706,11112725,1
2030608,32997320,11112725,1
2030608,33031473,11112725,77
2030608,33106717,11112725,1
2030608,33160780,11112725,176
2030608,33160780,11112726,2
2030608,33170589,11112725,1
2030608,33172032,11112725,1
2030608,33184899,11112725,1
2030608,33201884,11112725,2
2030608,33294093,11112725,1
2030608,33327293,11112725,1
2030608,33372137,11112725,1
2030608,33449318,11112725,1
2030608,33464776,11112725,1
2030608,33511518,11112725,1
2030608,33522320,11112725,1
2030608,33621592,11112725,2
2030608,33637540,11112725,1
2030608,33641525,11112725,1
2030608,33696777,11112725,2
2030608,34031723,11112725,1
2030608,34038613,11112725,2
2030608,34063117,11112725,1
2030608,34157593,11112725,1
2030608,34201533,11112725,1
2030608,34209821,11112725,1
2030608,34215583,11112725,1
2030608,34354309,11112725,1
2030608,34383938,11112725,1
2030608,34473317,11112725,1
2030608,34519323,11112725,1
2030608,34549354,11112725,1
2030608,34597191,11112725,1
2030608,34642494,11112725,2
2030608,34683790,11112725,1
2030608,34690320,11112725,1
2030608,347550,11112725,1
2030608,35012463,11112725,1
2030608,35157507,11112725,2
2030608,35216582,11112725,1
2030608,35441206,11112725,26
2030608,35441618,11112725,1
2030608,35466278,11112725,1
2030608,35494962,11112725,176
2030608,35494962,11112726,2
2030608,35510338,11112725,1
2030608,3554112,11112725,1
2030608,35701100,11112725,1
2030608,35733169,11112725,1
2030608,35733384,11112725,1
2030608,35740144,11112725,1
2030608,35756946,11112725,396
2030608,35847621,11112725,2
2030608,35874453,11112725,1
2030608,3595937,11112725,1
2030608,36016004,11112725,26
2030608,36213003,11112725,1
2030608,36259084,11112725,1
2030608,36380670,11112725,26
2030608,36823788,11112725,7
2030608,37189887,11112725,1
2030608,37242138,11112725,1
2030608,37263988,11112725,1
2030608,37304274,11112725,1
2030608,37324428,11112725,1
2030608,37389509,11112725,1
2030608,37393277,11112725,1
2030608,37401020,11112725,1
2030608,37418336,11112725,2
2030608,37428602,11112725,1
2030608,37474060,11112725,1
2030608,3757917,11112725,1
2030608,37597387,11112725,2
2030608,3781116,11112725,144
2030608,3787878,11112725,1
2030608,37979975,11112725,2
2030608,38007973,11112725,1
2030608,38009531,11112725,1
2030608,38068549,11112725,1
2030608,38095618,11112725,1
2030608,38102537,11112725,1
2030608,38124220,11112725,1
2030608,38131401,11112725,2
2030608,38318884,11112725,1
2030608,38434189,11112725,1
2030608,38474131,11112725,1
2030608,38478123,11112725,1
2030608,38498520,11112725,1
2030608,38510184,11112725,76
2030608,38518128,11112725,1
2030608,38518964,11112725,2
2030608,38520355,11112725,1
2030608,38529615,11112725,2
2030608,38531959,11112725,26
2030608,3871956,11112725,1
2030608,38934000,11112725,2
2030608,3935101,11112725,1
2030608,39412774,11112725,1
2030608,39529067,11112725,27
2030608,3976434,11112725,1
2030608,3977558,11112725,76
2030608,39915321,11112725,1
2030608,3993456,11112725,1
2030608,4002323,11112725,1
2030608,40033040,11112725,696
2030608,40033040,11112726,2
2030608,40612006,11112725,1
2030608,40648044,11112725,1
2030608,40692234,11112725,1
2030608,40700927,11112725,1
2030608,40745445,11112725,1
2030608,40775595,11112725,1
2030608,40824286,11112725,1
2030608,40871687,11112725,1
2030608,40889719,11112725,27
2030608,40892101,11112725,1
2030608,40911248,11112725,1
2030608,40928158,11112725,1
2030608,40934163,11112725,26
2030608,40949186,11112725,1
2030608,40964974,11112725,1
2030608,40982834,11112725,1
2030608,41253478,11112725,1
2030608,41269631,11112725,1
2030608,41274087,11112725,1
2030608,41286998,11112725,2
2030608,41314505,11112725,1
2030608,41360860,11112725,109
2030608,41360860,11112726,1
2030608,4136448,11112725,76
2030608,41610227,11112725,1
2030608,4173927,11112725,1
2030608,41861120,11112725,1
2030608,41950532,11112725,1
2030608,4203584,11112725,2
2030608,42220700,11112725,26
2030608,42481373,11112725,1
2030608,4263646,11112725,1
2030608,42817421,11112725,2
2030608,43206708,11112725,1
2030608,43351980,11112725,442
2030608,43351980,11112726,2
2030608,43589700,11112725,1
2030608,43822209,11112725,1
2030608,43919914,11112725,1
2030608,43931948,11112725,1
2030608,43943084,11112725,1
2030608,43953490,11112725,27
2030608,43959526,11112725,1
2030608,43973432,11112725,1
2030608,43996202,11112725,2
2030608,44004275,11112725,26
2030608,44016445,11112725,1
2030608,44255724,11112725,1
2030608,4430286,11112725,2
2030608,44395523,11112725,1
2030608,44409680,11112725,1
2030608,44412882,11112725,1
2030608,44415487,11112725,1
2030608,4442310,11112725,27
2030608,44454038,11112725,1
2030608,44456986,11112725,1
2030608,44481882,11112725,1
2030608,44499172,11112725,1
2030608,44510856,11112725,2
2030608,4472194,11112725,1
2030608,44782814,11112725,1
2030608,44787847,11112725,1
2030608,44817627,11112725,26
2030608,44851623,11112725,2
2030608,44871874,11112725,1
2030608,4490205,11112725,1
2030608,45310161,11112725,2
2030608,45426911,11112725,1
2030608,45524274,11112725,1
2030608,45533933,11112725,1
2030608,45548775,11112725,1
2030608,4558571,11112725,1
2030608,4637224,11112725,2
2030608,46419793,11112725,2
2030608,46432620,11112725,2
2030608,46632870,11112725,1
2030608,46639151,11112725,2
2030608,46658905,11112725,1
2030608,46662749,11112725,1
2030608,46675978,11112725,27
2030608,46780040,11112725,1
2030608,46817988,11112725,1
2030608,47090831,11112725,1
2030608,47200242,11112725,2
2030608,47557017,11112725,1906
2030608,47557017,11112726,9
2030608,47558798,11112725,1
2030608,47605194,11112725,1
2030608,47606101,11112725,26
2030608,47611841,11112725,1
2030608,47704680,11112725,1
2030608,47706644,11112725,1
2030608,47780729,11112725,1
2030608,47805561,11112725,1
2030608,47818487,11112725,1
2030608,47904691,11112725,1
2030608,48009724,11112725,1
2030608,48013050,11112725,1
2030608,48406104,11112725,1
2030608,49649406,11112725,1
2030608,4984657,11112725,1
2030608,5003925,11112725,1
2030608,50494222,11112725,1
2030608,5141616,11112725,1
2030608,5149995,11112725,1
2030608,52740332,11112725,2
2030608,52764950,11112725,76
2030608,52772764,11112725,1
2030608,52797665,11112725,1
2030608,52799978,11112725,1
2030608,52812754,11112725,1
2030608,52826714,11112725,1
2030608,52880077,11112725,1
2030608,52883896,11112725,1
2030608,52990199,11112725,1
2030608,5300589,11112725,2
2030608,53069579,11112725,1
2030608,53123610,11112725,101
2030608,53138586,11112725,76
2030608,53165079,11112725,1
2030608,53217066,11112725,1
2030608,53285815,11112725,1
2030608,53293871,11112725,1
2030608,53338401,11112725,1
2030608,5353856,11112725,1
2030608,53728698,11112725,1
2030608,53752896,11112725,1
2030608,53766963,11112725,1
2030608,53812760,11112725,26
2030608,5393319,11112725,1
2030608,53995935,11112725,26
2030608,5405274,11112725,1
2030608,54055764,11112725,26
2030608,54086201,11112725,1
2030608,54097380,11112725,2
2030608,54335435,11112725,1
2030608,54336666,11112725,1
2030608,54453441,11112725,2
2030608,5463773,11112725,1
2030608,54661443,11112725,1
2030608,54937851,11112725,177
2030608,54998992,11112725,1
2030608,55259690,11112725,1
2030608,5531679,11112725,1
2030608,55364585,11112725,1
2030608,55425158,11112725,1
2030608,55433829,11112725,26
2030608,55463631,11112725,1
2030608,55465673,11112725,1
2030608,55496017,11112725,2
2030608,55522266,11112725,1
2030608,55523857,11112725,1
2030608,55529690,11112725,1
2030608,55538307,11112725,2
2030608,55539039,11112725,1
2030608,5558958,11112725,1
2030608,5565704,11112725,76
2030608,55674862,11112725,1
2030608,5568819,11112725,1
2030608,55739156,11112725,1
2030608,55766867,11112725,1
