user_id,server_id,created_at
87925790,2030508,2026-04-27 08:52:12.259
217124747,2090802,2026-04-27 08:52:14.848
200710220,2069702,2026-04-27 08:52:18.427
44461599,2052702,2026-04-27 08:52:23.848
222032651,2093702,2026-04-27 08:52:25.788
41424472,2051002,2026-04-27 08:52:26.364
42219379,2051302,2026-04-27 08:52:30.978
200117375,2079302,2026-04-27 08:52:32.982
8135146,2030608,2026-04-27 08:52:40.613
19910963,2029902,2026-04-27 08:52:48.935
218215413,2091302,2026-04-27 08:52:53.516
19162360,2025502,2026-04-27 08:52:55.087
36603239,2043802,2026-04-27 08:53:00.175
65594943,2062602,2026-04-27 08:53:03.887
217214721,2030708,2026-04-27 08:53:05.924
211992690,2087402,2026-04-27 08:53:11.137
11113666,2006402,2026-04-27 08:53:29.594
8964050,2030608,2026-04-27 08:53:34.071
63494106,2058402,2026-04-27 08:53:37.808
8638645,2030608,2026-04-27 08:53:37.828
72635989,2068602,2026-04-27 08:53:38.211
48146255,2055802,2026-04-27 08:53:42.214
121291525,2600502,2026-04-27 08:53:43.459
74022398,2074702,2026-04-27 08:53:57.469
71874137,2068602,2026-04-27 08:53:59.663
40335623,2031308,2026-04-27 08:54:00.463
14536666,2021902,2026-04-27 08:54:00.790
23829638,2030502,2026-04-27 08:54:03.477
28794020,2041002,2026-04-27 08:54:04.115
218151732,2091302,2026-04-27 08:54:09.659
10907419,2018502,2026-04-27 08:54:10.454
42760453,2051302,2026-04-27 08:54:15.736
37035162,2047102,2026-04-27 08:54:17.741
24146760,2033902,2026-04-27 08:54:23.906
9480504,2010102,2026-04-27 08:54:27.989
45310161,2047502,2026-04-27 08:54:33.405
24168705,2031402,2026-04-27 08:54:38.462
31184887,2054002,2026-04-27 08:54:40.708
40247006,2050802,2026-04-27 08:54:43.808
48350939,2030108,2026-04-27 08:54:48.487
84957257,2079302,2026-04-27 08:54:51.263
40169638,2031408,2026-04-27 08:54:52.711
37569323,2046502,2026-04-27 08:55:01.615
76305378,2073702,2026-04-27 08:55:08.488
37744135,2046502,2026-04-27 08:55:16.391
26898124,2033902,2026-04-27 08:55:19.673
50159755,2055802,2026-04-27 08:55:24.461
31426642,2039502,2026-04-27 08:55:33.504
41324398,2047502,2026-04-27 08:55:36.692
39479328,2047102,2026-04-27 08:55:40.541
40704474,2047502,2026-04-27 08:56:05.866
84761356,2010102,2026-04-27 08:56:06.471
34785160,2037402,2026-04-27 08:56:11.006
58669116,2063202,2026-04-27 08:56:16.587
33931104,2038602,2026-04-27 08:56:22.779
28806186,2030608,2026-04-27 08:56:24.371
36562476,2030308,2026-04-27 08:56:35.581
72069345,2069702,2026-04-27 08:56:37.114
217585873,2091102,2026-04-27 08:56:38.232
76015900,2073702,2026-04-27 08:56:44.172
58092672,2063202,2026-04-27 08:56:56.851
13361175,2014502,2026-04-27 08:57:01.987
121001046,2600202,2026-04-27 08:57:05.828
214062127,2088902,2026-04-27 08:57:11.382
9026880,2012302,2026-04-27 08:57:18.719
31997232,2041002,2026-04-27 08:57:24.904
81192725,2074702,2026-04-27 08:57:25.334
76546539,2039502,2026-04-27 08:57:33.534
6761088,2010102,2026-04-27 08:57:37.858
72335177,2069702,2026-04-27 08:57:42.599
221563314,2093202,2026-04-27 08:57:48.835
59337562,2063202,2026-04-27 08:57:53.101
5300589,2007202,2026-04-27 08:58:08.752
55972296,2037402,2026-04-27 08:58:09.178
18436020,2024702,2026-04-27 08:58:15.246
38761159,2046502,2026-04-27 08:58:21.091
9404937,2013602,2026-04-27 08:58:24.487
121629936,2600602,2026-04-27 08:58:28.150
81498402,2077702,2026-04-27 08:58:30.676
7094227,2031108,2026-04-27 08:58:35.078
4525887,2006102,2026-04-27 08:58:35.659
86202287,2079402,2026-04-27 08:58:37.025
34801646,2043802,2026-04-27 08:58:42.533
7367335,2006702,2026-04-27 08:58:43.181
214878948,2090402,2026-04-27 08:58:51.174
43416425,2052702,2026-04-27 08:58:56.411
58380615,2061402,2026-04-27 08:58:56.865
12770967,2018502,2026-04-27 08:59:08.824
6128945,2006402,2026-04-27 08:59:09.391
13356809,2030908,2026-04-27 08:59:09.409
8466604,2012302,2026-04-27 08:59:18.912
25187706,2032402,2026-04-27 08:59:22.984
46260240,2031108,2026-04-27 08:59:26.476
217947367,2090802,2026-04-27 08:59:28.462
218421140,2091102,2026-04-27 08:59:30.200
202634537,2018202,2026-04-27 08:59:44.341
214892826,2090402,2026-04-27 08:59:45.802
32257074,2041002,2026-04-27 08:59:56.130
13613636,2015702,2026-04-27 09:00:00.155
413420,2012302,2026-04-27 09:00:01.227
33048478,2031408,2026-04-27 09:00:03.406
6865857,2030608,2026-04-27 09:00:05.969
211626600,2087402,2026-04-27 09:00:06.185
28494826,2032402,2026-04-27 09:00:10.859
221863419,2093602,2026-04-27 09:00:11.344
4123520,2006102,2026-04-27 09:00:11.988
121266996,2603602,2026-04-27 09:00:15.679
211576092,2088302,2026-04-27 09:00:19.930
68299606,2069702,2026-04-27 09:00:21.552
68227636,2069702,2026-04-27 09:00:22.610
79506853,2075802,2026-04-27 09:00:22.837
20047446,2029902,2026-04-27 09:00:30.582
47681970,2058402,2026-04-27 09:00:30.920
45715010,2054202,2026-04-27 09:00:33.154
19196936,2024402,2026-04-27 09:00:34.169
202554369,2030508,2026-04-27 09:00:34.250
17554939,2024402,2026-04-27 09:00:34.458
221653851,2001508,2026-04-27 09:00:43.336
23248535,2024502,2026-04-27 09:00:44.337
7045817,2013402,2026-04-27 09:00:46.998
35887715,2041002,2026-04-27 09:00:48.253
81276213,2078402,2026-04-27 09:00:54.892
72848715,2069702,2026-04-27 09:00:56.657
18633570,2024702,2026-04-27 09:00:59.840
11450019,2052702,2026-04-27 09:01:01.982
4430286,2006102,2026-04-27 09:01:01.983
39670632,2031308,2026-04-27 09:01:04.899
212231825,2088202,2026-04-27 09:01:06.705
20755643,2030608,2026-04-27 09:01:09.735
68804326,2068602,2026-04-27 09:01:13.831
19659598,2024702,2026-04-27 09:01:26.533
76302980,2073702,2026-04-27 09:01:27.095
213759320,2089202,2026-04-27 09:01:27.197
51569676,2058302,2026-04-27 09:01:27.258
71364731,2066102,2026-04-27 09:01:50.260
5514291,2012402,2026-04-27 09:01:54.972
69194372,2066102,2026-04-27 09:01:57.156
12541847,2016902,2026-04-27 09:02:03.242
34155699,2037402,2026-04-27 09:02:04.630
221229580,2093202,2026-04-27 09:02:13.865
120275407,2600602,2026-04-27 09:02:16.783
8432260,2006702,2026-04-27 09:02:19.091
211863890,2088202,2026-04-27 09:02:22.049
78119608,2075202,2026-04-27 09:02:25.363
79339453,2075802,2026-04-27 09:02:26.885
10855709,2015702,2026-04-27 09:02:28.936
53727285,2058402,2026-04-27 09:02:30.661
6890547,2006702,2026-04-27 09:02:33.617
71353948,2066102,2026-04-27 09:02:41.466
36601179,2039502,2026-04-27 09:02:45.966
40346980,2049702,2026-04-27 09:02:48.486
210968726,2088302,2026-04-27 09:02:51.278
12645899,2018502,2026-04-27 09:02:53.055
120178119,2603602,2026-04-27 09:02:53.446
221455087,2093402,2026-04-27 09:02:54.384
38137211,2046502,2026-04-27 09:02:55.537
221656683,2001508,2026-04-27 09:03:01.038
10944915,2030808,2026-04-27 09:03:09.763
216128242,2089802,2026-04-27 09:03:20.604
211956572,2088202,2026-04-27 09:03:22.283
11040745,2018202,2026-04-27 09:03:27.634
12999397,2018202,2026-04-27 09:03:30.416
71538718,2068602,2026-04-27 09:03:36.073
22245308,2038602,2026-04-27 09:03:54.478
8454698,2012302,2026-04-27 09:03:55.244
46158717,2031108,2026-04-27 09:04:05.192
38723973,2049702,2026-04-27 09:04:11.401
8764912,2030308,2026-04-27 09:04:11.688
2845298,2006502,2026-04-27 09:04:13.773
205296699,2084102,2026-04-27 09:04:22.667
80649828,2077102,2026-04-27 09:04:23.384
72853463,2030308,2026-04-27 09:04:30.776
218112957,2091302,2026-04-27 09:04:37.465
47061761,2054202,2026-04-27 09:04:44.833
12232540,2017802,2026-04-27 09:04:52.079
49521608,2052502,2026-04-27 09:04:56.650
8524131,2012302,2026-04-27 09:05:03.232
200310156,2077702,2026-04-27 09:05:05.747
221585235,2001508,2026-04-27 09:05:16.050
41360860,2047502,2026-04-27 09:05:16.309
38218922,2047102,2026-04-27 09:05:22.566
40871687,2047502,2026-04-27 09:05:35.565
17953514,2018502,2026-04-27 09:05:37.577
11129004,2018502,2026-04-27 09:05:40.911
64773850,2062602,2026-04-27 09:05:42.212
20721207,2027002,2026-04-27 09:05:44.775
56859480,2058402,2026-04-27 09:05:48.043
23234823,2030908,2026-04-27 09:05:57.499
79394695,2073702,2026-04-27 09:05:59.360
65816233,2030608,2026-04-27 09:06:01.974
37454490,2046502,2026-04-27 09:06:07.668
28916716,2043802,2026-04-27 09:06:10.723
6232160,2012102,2026-04-27 09:06:10.764
216534826,2006102,2026-04-27 09:06:10.894
47422838,2055302,2026-04-27 09:06:15.962
65523286,2062602,2026-04-27 09:06:24.131
122113568,2600202,2026-04-27 09:06:29.034
207065232,2085302,2026-04-27 09:06:31.120
7897828,2012302,2026-04-27 09:06:36.871
49373892,2056102,2026-04-27 09:06:37.143
207487912,2086302,2026-04-27 09:06:39.126
11198746,2006402,2026-04-27 09:06:43.711
211456327,2088302,2026-04-27 09:07:02.413
50898340,2055802,2026-04-27 09:07:06.811
38405690,2031408,2026-04-27 09:07:10.087
16299030,2017802,2026-04-27 09:07:13.095
218443274,2091102,2026-04-27 09:07:18.068
49040177,2051302,2026-04-27 09:07:23.424
18047958,2030808,2026-04-27 09:07:24.753
50065647,2058802,2026-04-27 09:07:28.890
56667850,2030608,2026-04-27 09:07:32.639
60333902,2061402,2026-04-27 09:07:35.078
205334486,2018502,2026-04-27 09:07:39.182
63583576,2063202,2026-04-27 09:07:42.810
33201884,2038602,2026-04-27 09:07:44.042
11151437,2018502,2026-04-27 09:07:55.576
120947546,2031108,2026-04-27 09:07:58.385
18369515,2012402,2026-04-27 09:08:11.961
216950091,2090802,2026-04-27 09:08:19.153
6306041,2030308,2026-04-27 09:08:20.388
69132095,2069702,2026-04-27 09:08:27.264
35936585,2039502,2026-04-27 09:08:30.426
36965778,2047102,2026-04-27 09:08:32.838
74603886,2074702,2026-04-27 09:08:35.162
34128288,2030608,2026-04-27 09:08:40.766
31419709,2041002,2026-04-27 09:08:48.532
220379392,2092602,2026-04-27 09:08:49.901
22394827,2028602,2026-04-27 09:08:50.813
44898787,2054202,2026-04-27 09:08:51.109
35345266,2043802,2026-04-27 09:08:54.593
9625701,2013402,2026-04-27 09:08:56.611
34847567,2039502,2026-04-27 09:08:57.986
60053807,2060902,2026-04-27 09:08:58.624
57815934,2030608,2026-04-27 09:09:08.799
75034435,2066102,2026-04-27 09:09:24.169
51302186,2058302,2026-04-27 09:09:26.516
10878467,2015702,2026-04-27 09:09:36.831
77939631,2074702,2026-04-27 09:09:41.098
62983919,2063202,2026-04-27 09:09:42.625
38057858,2051002,2026-04-27 09:09:43.296
23127774,2050802,2026-04-27 09:09:48.479
43642486,2052502,2026-04-27 09:09:52.074
7947767,2013402,2026-04-27 09:10:03.551
14050437,2012402,2026-04-27 09:10:07.662
20522629,2027002,2026-04-27 09:10:08.572
74000207,2066102,2026-04-27 09:10:11.325
37753892,2046502,2026-04-27 09:10:28.244
80817173,2077102,2026-04-27 09:10:29.596
74953924,2073702,2026-04-27 09:10:31.584
9692226,2031108,2026-04-27 09:10:34.293
33978759,2030608,2026-04-27 09:10:46.072
79974010,2074702,2026-04-27 09:10:47.247
13423088,2030908,2026-04-27 09:10:55.534
33696777,2041002,2026-04-27 09:11:03.561
55766867,2054002,2026-04-27 09:11:04.223
200119956,2077002,2026-04-27 09:11:08.227
3279909,2006102,2026-04-27 09:11:08.331
46408761,2054202,2026-04-27 09:11:08.361
24230812,2026002,2026-04-27 09:11:10.887
213572576,2088902,2026-04-27 09:11:16.284
52359983,2052502,2026-04-27 09:11:16.509
64160722,2062402,2026-04-27 09:11:23.703
13173406,2023502,2026-04-27 09:11:24.881
88565839,2079302,2026-04-27 09:11:25.321
49676822,2058302,2026-04-27 09:11:26.871
70398912,2066102,2026-04-27 09:11:30.911
33213476,2039502,2026-04-27 09:11:36.142
19893734,2054002,2026-04-27 09:11:40.394
84810734,2079302,2026-04-27 09:11:44.838
221720574,2093502,2026-04-27 09:11:45.340
14311401,2018602,2026-04-27 09:11:53.011
21962939,2029902,2026-04-27 09:11:57.487
5634900,2012402,2026-04-27 09:11:57.565
73588812,2077102,2026-04-27 09:11:58.617
79954574,2074702,2026-04-27 09:12:00.552
17117894,2023502,2026-04-27 09:12:06.197
36009087,2039502,2026-04-27 09:12:11.180
16220098,2041002,2026-04-27 09:12:11.786
29043898,2031108,2026-04-27 09:12:17.619
215807283,2090402,2026-04-27 09:12:23.454
15476774,2021902,2026-04-27 09:12:25.491
10134458,2030908,2026-04-27 09:12:27.043
221916902,2093602,2026-04-27 09:12:32.719
210614478,2087402,2026-04-27 09:12:34.753
47378668,2055302,2026-04-27 09:12:37.887
220535919,2092802,2026-04-27 09:12:40.043
34183067,2044602,2026-04-27 09:12:40.714
37693967,2046502,2026-04-27 09:12:55.500
57600953,2058402,2026-04-27 09:13:00.137
217972701,2090802,2026-04-27 09:13:02.153
17920625,2018502,2026-04-27 09:13:02.767
41104763,2050502,2026-04-27 09:13:05.196
84651226,2006102,2026-04-27 09:13:12.460
43563023,2052502,2026-04-27 09:13:18.089
16933530,2018602,2026-04-27 09:13:24.939
51974517,2052502,2026-04-27 09:13:25.089
21299587,2033902,2026-04-27 09:13:27.617
27198423,2033202,2026-04-27 09:13:34.711
7353423,2006702,2026-04-27 09:13:40.510
210173120,2030508,2026-04-27 09:13:47.027
20717290,2024702,2026-04-27 09:13:48.268
220481817,2088302,2026-04-27 09:13:49.087
221534705,2001508,2026-04-27 09:13:49.126
62976621,2030108,2026-04-27 09:13:55.125
10918749,2018502,2026-04-27 09:14:09.690
42214861,2031108,2026-04-27 09:14:10.386
44448008,2030608,2026-04-27 09:14:11.239
45253632,2054202,2026-04-27 09:14:25.234
222071243,2093702,2026-04-27 09:14:28.071
23464778,2030502,2026-04-27 09:14:29.523
72824342,2069702,2026-04-27 09:14:34.400
221804919,2093502,2026-04-27 09:14:39.872
44374246,2052502,2026-04-27 09:14:43.453
220259597,2092602,2026-04-27 09:14:47.883
56805712,2061402,2026-04-27 09:14:48.611
87587816,2079302,2026-04-27 09:14:50.877
84829941,2079302,2026-04-27 09:14:53.532
40086144,2051002,2026-04-27 09:14:53.780
71458070,2069702,2026-04-27 09:14:59.855
215249426,2089802,2026-04-27 09:15:00.126
42698774,2030108,2026-04-27 09:15:04.923
202570704,2079402,2026-04-27 09:15:24.532
80874832,2077102,2026-04-27 09:15:24.724
61807882,2062402,2026-04-27 09:15:39.674
206385349,2085302,2026-04-27 09:15:41.400
26259229,2032002,2026-04-27 09:15:46.675
222452520,2092202,2026-04-27 09:16:04.207
35947747,2044602,2026-04-27 09:16:05.946
205166304,2031402,2026-04-27 09:16:06.047
24952300,2031108,2026-04-27 09:16:06.642
210694727,2030708,2026-04-27 09:16:06.765
51465693,2058302,2026-04-27 09:16:19.086
54776052,2051302,2026-04-27 09:16:20.678
58261482,2061402,2026-04-27 09:16:22.436
19355065,2030308,2026-04-27 09:16:48.927
34168342,2037402,2026-04-27 09:17:02.080
5322570,2007202,2026-04-27 09:17:19.304
55821615,2054002,2026-04-27 09:17:22.783
55860058,2055302,2026-04-27 09:17:25.245
221063751,2093102,2026-04-27 09:17:26.637
38521147,2046502,2026-04-27 09:17:55.378
32283849,2030608,2026-04-27 09:17:58.425
87483171,2079302,2026-04-27 09:18:01.510
47246053,2058802,2026-04-27 09:18:04.460
20919576,2028602,2026-04-27 09:18:14.353
4915991,2006702,2026-04-27 09:18:17.583
47200242,2030608,2026-04-27 09:18:31.445
18556119,2030808,2026-04-27 09:18:32.907
42240810,2055302,2026-04-27 09:18:35.740
215656478,2607702,2026-04-27 09:18:53.721
121268589,2600202,2026-04-27 09:19:11.776
47488448,2055302,2026-04-27 09:19:17.482
216106736,2089802,2026-04-27 09:19:18.176
218780708,2088902,2026-04-27 09:19:20.651
203534233,2079102,2026-04-27 09:19:23.786
70712731,2066102,2026-04-27 09:19:31.860
214235447,2089202,2026-04-27 09:19:34.006
65785764,2060302,2026-04-27 09:19:36.296
13325040,2018202,2026-04-27 09:19:38.651
204450309,2604402,2026-04-27 09:19:40.534
17937235,2030308,2026-04-27 09:19:46.848
83457219,2078702,2026-04-27 09:19:51.989
29390345,2037402,2026-04-27 09:19:52.774
31568183,2039502,2026-04-27 09:19:59.886
3612328,2006402,2026-04-27 09:20:00.075
61675960,2062402,2026-04-27 09:20:02.762
211641491,2030708,2026-04-27 09:20:11.243
221651823,2093502,2026-04-27 09:20:15.813
66195599,2060302,2026-04-27 09:20:16.251
9511124,2010102,2026-04-27 09:20:17.475
77121810,2075802,2026-04-27 09:20:17.911
55943267,2051002,2026-04-27 09:20:20.935
34169674,2030608,2026-04-27 09:20:23.342
23336157,2033202,2026-04-27 09:20:27.298
217749218,2091302,2026-04-27 09:20:34.840
46050237,2058802,2026-04-27 09:20:38.516
34804511,2030308,2026-04-27 09:20:38.769
52641070,2058302,2026-04-27 09:20:43.606
32262244,2039502,2026-04-27 09:20:49.802
8894865,2012102,2026-04-27 09:21:00.926
33621592,2030608,2026-04-27 09:21:00.961
27242129,2038602,2026-04-27 09:21:05.684
77953241,2074702,2026-04-27 09:21:07.516
44245643,2055302,2026-04-27 09:21:10.944
22980187,2030002,2026-04-27 09:21:11.434
32420804,2030608,2026-04-27 09:21:14.149
14638012,2030108,2026-04-27 09:21:15.272
20222125,2030908,2026-04-27 09:21:16.764
58127504,2030608,2026-04-27 09:21:18.256
79067009,2075802,2026-04-27 09:21:22.571
41515436,2050802,2026-04-27 09:21:24.479
217075905,2090802,2026-04-27 09:21:32.895
79782981,2077102,2026-04-27 09:21:35.893
217427917,2091102,2026-04-27 09:21:40.957
31446140,2030608,2026-04-27 09:21:48.979
122211476,2600502,2026-04-27 09:21:52.470
14668545,2022002,2026-04-27 09:21:53.976
16666036,2018602,2026-04-27 09:22:06.061
61654270,2062402,2026-04-27 09:22:08.141
20746522,2027002,2026-04-27 09:22:15.171
206635020,2086302,2026-04-27 09:22:21.941
83358182,2077702,2026-04-27 09:22:23.762
6509221,2012102,2026-04-27 09:22:32.264
83707014,2079402,2026-04-27 09:22:39.490
38223908,2047102,2026-04-27 09:22:45.535
37279442,2047102,2026-04-27 09:22:45.537
215974166,2090002,2026-04-27 09:22:51.022
56636784,2058302,2026-04-27 09:22:52.319
7399506,2006702,2026-04-27 09:23:10.786
221552650,2001508,2026-04-27 09:23:15.743
221175018,2093202,2026-04-27 09:23:20.974
212033613,2087402,2026-04-27 09:23:25.120
219012300,2092002,2026-04-27 09:23:28.508
207477871,2086302,2026-04-27 09:23:33.260
19280460,2030002,2026-04-27 09:23:41.338
59966927,2060902,2026-04-27 09:23:49.922
65696708,2030608,2026-04-27 09:23:54.531
86833054,2079302,2026-04-27 09:24:02.314
48687623,2056102,2026-04-27 09:24:07.682
222070016,2093702,2026-04-27 09:24:08.331
44036475,2052702,2026-04-27 09:24:11.871
67316961,2060302,2026-04-27 09:24:13.886
23973385,2030502,2026-04-27 09:24:21.228
30344310,2030108,2026-04-27 09:24:22.902
124065629,2603302,2026-04-27 09:24:27.313
72546612,2068602,2026-04-27 09:24:32.768
81459225,2077702,2026-04-27 09:24:38.727
27245154,2030108,2026-04-27 09:24:40.775
24576393,2030502,2026-04-27 09:24:41.209
14087924,2015702,2026-04-27 09:24:42.017
120571315,2600202,2026-04-27 09:24:52.718
217022353,2090802,2026-04-27 09:24:54.661
41460338,2051002,2026-04-27 09:24:58.539
221605466,2001508,2026-04-27 09:25:05.023
77805128,2074702,2026-04-27 09:25:05.768
29383833,2031108,2026-04-27 09:25:13.837
8763998,2030608,2026-04-27 09:25:16.693
19519764,2026002,2026-04-27 09:25:25.546
222017032,2093702,2026-04-27 09:25:32.361
221280996,2090802,2026-04-27 09:25:39.167
63534885,2063202,2026-04-27 09:25:50.297
4637224,2006102,2026-04-27 09:25:56.276
66718790,2062602,2026-04-27 09:25:57.319
220681939,2092802,2026-04-27 09:26:00.957
14461498,2021902,2026-04-27 09:26:01.927
67265901,2060302,2026-04-27 09:26:10.030
17404072,2018602,2026-04-27 09:26:18.093
201261208,2031408,2026-04-27 09:26:19.086
220619759,2092802,2026-04-27 09:26:22.413
24812479,2032002,2026-04-27 09:26:36.104
8018147,2030308,2026-04-27 09:26:45.481
122400477,2600202,2026-04-27 09:26:50.177
123430746,2031108,2026-04-27 09:27:03.306
212667590,2088802,2026-04-27 09:27:03.621
57301584,2058402,2026-04-27 09:27:07.050
86746608,2079302,2026-04-27 09:27:08.029
7473273,2030608,2026-04-27 09:27:13.709
41980004,2049702,2026-04-27 09:27:15.713
2585911,2007202,2026-04-27 09:27:25.092
8145378,2007202,2026-04-27 09:27:26.629
216244817,2090402,2026-04-27 09:27:28.303
45866264,2058802,2026-04-27 09:27:41.916
66949506,2066102,2026-04-27 09:27:50.487
32691787,2061402,2026-04-27 09:28:04.188
75718181,2006102,2026-04-27 09:28:09.805
120541400,2600202,2026-04-27 09:28:11.835
6331678,2030608,2026-04-27 09:28:20.107
206680848,2086302,2026-04-27 09:28:20.641
10108078,2031108,2026-04-27 09:28:24.588
21638844,2028602,2026-04-27 09:28:26.129
23549504,2033202,2026-04-27 09:28:40.132
43931948,2054002,2026-04-27 09:28:50.521
20647079,2061402,2026-04-27 09:29:00.544
61302014,2062602,2026-04-27 09:29:22.221
84693068,2012302,2026-04-27 09:29:24.164
80043010,2031108,2026-04-27 09:29:26.192
76221677,2074702,2026-04-27 09:29:27.644
8612335,2006702,2026-04-27 09:29:32.602
201448252,2079402,2026-04-27 09:29:52.724
124192883,2603302,2026-04-27 09:29:57.464
24196485,2031108,2026-04-27 09:30:00.442
8654000,2007202,2026-04-27 09:30:01.334
25329982,2032002,2026-04-27 09:30:08.018
55477738,2054002,2026-04-27 09:30:14.559
218605508,2091302,2026-04-27 09:30:16.244
25350207,2030808,2026-04-27 09:30:16.514
123784040,2600502,2026-04-27 09:30:18.760
221229293,2078702,2026-04-27 09:30:19.389
35066724,2033202,2026-04-27 09:30:27.248
37927697,2051002,2026-04-27 09:30:30.884
63840987,2016902,2026-04-27 09:30:30.962
60398426,2061402,2026-04-27 09:30:31.330
61081875,2062402,2026-04-27 09:30:35.588
30972288,2043802,2026-04-27 09:30:48.675
201106002,2077702,2026-04-27 09:30:50.149
48177249,2055802,2026-04-27 09:30:54.005
46662796,2056102,2026-04-27 09:30:59.316
216890805,2090802,2026-04-27 09:31:01.379
7378760,2013402,2026-04-27 09:31:04.999
5859273,2030608,2026-04-27 09:31:08.468
16219476,2022002,2026-04-27 09:31:12.245
221181619,2093202,2026-04-27 09:31:14.854
214951138,2089802,2026-04-27 09:31:15.761
7568971,2006402,2026-04-27 09:31:31.602
221333996,2093202,2026-04-27 09:31:38.351
209898851,2086302,2026-04-27 09:31:50.182
34209821,2038602,2026-04-27 09:31:52.706
88561630,2077702,2026-04-27 09:31:53.198
21804493,2029902,2026-04-27 09:31:58.984
8152267,2006402,2026-04-27 09:32:06.939
21108858,2024402,2026-04-27 09:32:14.122
17880418,2018502,2026-04-27 09:32:18.243
40420894,2077702,2026-04-27 09:33:05.772
86227742,2030908,2026-04-27 09:33:09.586
83880780,2079402,2026-04-27 09:33:14.144
71075267,2066102,2026-04-27 09:33:21.770
11416298,2016902,2026-04-27 09:33:35.665
8709082,2010102,2026-04-27 09:33:46.682
44469201,2030608,2026-04-27 09:33:57.755
205567778,2084102,2026-04-27 09:34:04.731
41492715,2050802,2026-04-27 09:34:07.355
70530526,2031108,2026-04-27 09:34:17.770
74970803,2075202,2026-04-27 09:34:24.667
59079251,2060902,2026-04-27 09:34:25.108
215530958,2090002,2026-04-27 09:34:25.958
42210633,2051302,2026-04-27 09:34:27.505
209201529,2030908,2026-04-27 09:34:36.323
59481762,2031108,2026-04-27 09:34:44.533
33172032,2038602,2026-04-27 09:35:02.547
85008796,2079302,2026-04-27 09:35:09.102
33715135,2037402,2026-04-27 09:35:11.828
23555254,2012402,2026-04-27 09:35:15.576
22784632,2030608,2026-04-27 09:35:18.480
45728406,2031108,2026-04-27 09:35:23.138
9925522,2013602,2026-04-27 09:35:29.237
38411319,2046502,2026-04-27 09:35:34.247
67737880,2037402,2026-04-27 09:35:35.841
78248867,2031108,2026-04-27 09:35:46.191
33124108,2038602,2026-04-27 09:35:48.608
48250410,2055802,2026-04-27 09:35:53.050
13366082,2014502,2026-04-27 09:35:55.883
208802377,2047502,2026-04-27 09:35:56.309
81356444,2077102,2026-04-27 09:35:58.247
204788856,2030508,2026-04-27 09:36:05.150
21815762,2041002,2026-04-27 09:36:19.339
4203584,2030608,2026-04-27 09:36:28.085
48591626,2056102,2026-04-27 09:36:37.930
21513924,2039502,2026-04-27 09:36:41.214
10214923,2031308,2026-04-27 09:36:53.700
57943515,2031108,2026-04-27 09:36:55.362
38820277,2046502,2026-04-27 09:37:04.847
22192060,2029902,2026-04-27 09:37:11.208
13958114,2016902,2026-04-27 09:37:21.240
24623058,2031402,2026-04-27 09:37:25.372
79142355,2075802,2026-04-27 09:37:35.389
65916752,2062602,2026-04-27 09:37:38.472
120596558,2600602,2026-04-27 09:37:40.728
70971660,2068602,2026-04-27 09:37:45.851
221502566,2093402,2026-04-27 09:37:49.372
62565641,2031408,2026-04-27 09:37:58.730
42817421,2047502,2026-04-27 09:37:59.666
205211705,2084102,2026-04-27 09:38:07.044
53123610,2058402,2026-04-27 09:38:14.050
36212068,2069702,2026-04-27 09:38:17.032
9496719,2010102,2026-04-27 09:38:20.216
57714371,2063202,2026-04-27 09:38:26.300
9425434,2013602,2026-04-27 09:38:42.342
49831730,2063202,2026-04-27 09:38:42.361
21202504,2029902,2026-04-27 09:38:44.339
12681698,2016902,2026-04-27 09:38:49.964
23919274,2033902,2026-04-27 09:38:51.261
71883863,2068602,2026-04-27 09:39:16.081
84701368,2030508,2026-04-27 09:39:16.190
85663896,2079302,2026-04-27 09:39:19.654
46080690,2041002,2026-04-27 09:39:21.720
33985712,2039502,2026-04-27 09:39:22.570
48754250,2058302,2026-04-27 09:39:33.978
215551144,2090002,2026-04-27 09:39:44.815
202181249,2077002,2026-04-27 09:39:46.295
38710336,2044602,2026-04-27 09:39:52.439
14568516,2062602,2026-04-27 09:40:03.759
53189663,2058402,2026-04-27 09:40:11.141
209611348,2084502,2026-04-27 09:40:29.509
7394435,2006702,2026-04-27 09:40:31.060
55529690,2054002,2026-04-27 09:40:36.822
58861275,2061402,2026-04-27 09:40:36.883
13526666,2019202,2026-04-27 09:40:38.838
47550610,2006102,2026-04-27 09:40:43.529
24033429,2033902,2026-04-27 09:40:44.826
215142025,2089802,2026-04-27 09:40:52.044
221664742,2093502,2026-04-27 09:40:52.940
20606266,2027002,2026-04-27 09:40:57.939
16496449,2024702,2026-04-27 09:40:59.456
69144170,2031408,2026-04-27 09:41:02.761
86525819,2078702,2026-04-27 09:41:04.369
38696781,2049702,2026-04-27 09:41:14.885
53165079,2058402,2026-04-27 09:41:14.923
46604400,2054202,2026-04-27 09:41:46.196
11021891,2018202,2026-04-27 09:41:46.983
38611871,2046502,2026-04-27 09:41:52.157
37816378,2046502,2026-04-27 09:41:54.658
35795613,2041002,2026-04-27 09:41:56.795
122712877,2600602,2026-04-27 09:42:01.348
38004040,2051002,2026-04-27 09:42:16.974
46071681,2031108,2026-04-27 09:42:31.248
7651515,2010102,2026-04-27 09:42:42.538
44276695,2030108,2026-04-27 09:42:44.191
47967993,2078702,2026-04-27 09:42:44.801
