server_id,user_id,asset_id,total_add_num
2074702,78248867,11117297,14
2074702,79653678,11117297,1
2074702,79702191,11117297,10
2074702,79704026,11117297,3
2074702,79712376,11117297,1
2074702,79928100,11117297,15
2074702,79966509,11117297,3
2074702,79974010,11117297,10
2074702,79977226,11117297,1
2074702,80043010,11117297,10
2074702,81147860,11117297,2
2074702,86423269,11117297,4
2075202,203909835,11117297,3
2075202,218863902,11117297,10
2075202,74276538,11117297,10
2075202,74289658,11117297,1
2075202,74293554,11117297,20
2075202,74295339,11117297,6
2075202,74846158,11117297,10
2075202,74917340,11117297,2
2075202,74960219,11117297,4
2075202,75003624,11117297,1
2075202,75030174,11117297,10
2075202,75073185,11117297,8
2075202,77439084,11117297,10
2075202,77450803,11117297,4
2075202,77558721,11117297,5
2075202,77603759,11117297,10
2075202,77634697,11117297,10
2075202,77636397,11117297,15
2075202,77706639,11117297,14
2075202,78048665,11117297,10
2075202,78114515,11117297,2
2075202,78160440,11117297,1
2075202,78163655,11117297,3
2075202,78174244,11117297,11
2075202,78232852,11117297,2
2075202,78467088,11117297,1
2075202,78622622,11117297,13
2075202,78628455,11117297,10
2075202,78628624,11117297,1
2075202,78848664,11117297,10
2075202,78862619,11117297,2
2075202,78887332,11117297,1
2075202,78888430,11117297,1
2075202,78889498,11117297,10
2075202,78982302,11117297,8
2075202,79480736,11117297,10
2075202,79489320,11117297,3
2075202,79554378,11117297,20
2075802,204899405,11117297,2
2075802,205647768,11117297,5
2075802,212509714,11117297,2
2075802,216048001,11117297,3
2075802,55433829,11117297,10
2075802,67404783,11117297,3
2075802,76604874,11117297,13
2075802,76653426,11117297,1
2075802,76654217,11117297,15
2075802,76730242,11117297,10
2075802,76738429,11117297,2
2075802,76770791,11117297,1
2075802,76783889,11117297,5
2075802,76874201,11117297,10
2075802,76897963,11117297,10
2075802,76919357,11117297,3
2075802,76957931,11117297,4
2075802,77038384,11117297,10
2075802,77044213,11117297,4
2075802,77075536,11117297,14
2075802,77081419,11117297,3
2075802,77084956,11117297,1
2075802,77112661,11117297,10
2075802,77153224,11117297,29
2075802,77162531,11117297,5
2075802,77216608,11117297,4
2075802,77237347,11117297,10
2075802,78448258,11117297,2
2075802,79003154,11117297,4
2075802,79022680,11117297,1
2075802,79023038,11117297,10
2075802,79128668,11117297,1
2075802,79159148,11117297,10
2075802,79166930,11117297,16
2075802,79319739,11117297,10
2075802,79324627,11117297,8
2075802,79326771,11117297,16
2075802,79339453,11117297,10
2075802,79506853,11117297,10
2075802,88150231,11117297,3
2077002,200011570,11117297,10
2077002,200062242,11117297,28
2077002,200119174,11117297,12
2077002,200119956,11117297,2
2077002,200207292,11117297,14
2077002,200418179,11117297,10
2077002,200428696,11117297,2
2077002,200446987,11117297,2
2077002,200477543,11117297,10
2077002,200492241,11117297,5
2077002,200512267,11117297,4
2077002,200542119,11117297,10
2077002,200597564,11117297,4
2077002,200658321,11117297,3
2077002,200690715,11117297,10
2077002,200756021,11117297,3
2077002,202060491,11117297,10
2077002,202131036,11117297,9
2077002,202181249,11117297,10
2077002,202183265,11117297,13
2077002,202229823,11117297,2
2077002,221274010,11117297,10
2077002,27608534,11117297,10
2077002,79815782,11117297,10
2077002,79873129,11117297,10
2077002,79885743,11117297,6
2077002,80380274,11117297,23
2077002,80394070,11117297,10
2077002,80409865,11117297,2
2077002,80457905,11117297,6
2077002,80463858,11117297,1
2077002,80491185,11117297,2
2077002,80501455,11117297,10
2077002,80504175,11117297,12
2077002,80507181,11117297,11
2077002,80513657,11117297,10
2077002,80672056,11117297,5
2077002,80732288,11117297,10
2077002,80742310,11117297,10
2077002,80757835,11117297,4
2077002,80841317,11117297,1
2077002,80983059,11117297,1
2077002,81024049,11117297,160
2077002,81046787,11117297,12
2077002,81047571,11117297,10
2077002,81109134,11117297,1
2077002,81111286,11117297,4
2077002,81218323,11117297,2
2077102,202853523,11117297,3
2077102,202856074,11117297,5
2077102,202860173,11117297,6
2077102,202870064,11117297,5
2077102,202884450,11117297,5
2077102,202936038,11117297,5
2077102,202943605,11117297,17
2077102,202946472,11117297,13
2077102,203368446,11117297,4
2077102,203382490,11117297,10
2077102,204184953,11117297,10
2077102,204206921,11117297,11
2077102,204299900,11117297,5
2077102,204301061,11117297,10
2077102,204304374,11117297,3
2077102,204371036,11117297,2
2077102,204380194,11117297,1
2077102,211854711,11117297,8
2077102,221396689,11117297,3
2077102,73858660,11117297,3
2077102,75449739,11117297,10
2077102,79737631,11117297,5
2077102,79751925,11117297,7
2077102,79757567,11117297,4
2077102,79772344,11117297,8
2077102,79776397,11117297,2
2077102,79782981,11117297,1
2077102,79797656,11117297,2
2077102,79798279,11117297,3
2077102,80082610,11117297,10
2077102,80115190,11117297,3
2077102,80128505,11117297,10
2077102,80142449,11117297,10
2077102,80151769,11117297,23
2077102,80156945,11117297,3
2077102,80169899,11117297,2
2077102,80175497,11117297,8
2077102,80549494,11117297,2
2077102,80572980,11117297,10
2077102,80575105,11117297,3
2077102,80595379,11117297,10
2077102,80640590,11117297,2
2077102,80649828,11117297,12
2077102,80653261,11117297,10
2077102,80716692,11117297,10
2077102,80784004,11117297,1
2077102,80854609,11117297,1
2077102,80874832,11117297,10
2077102,80875640,11117297,1
2077102,80889242,11117297,10
2077102,80961884,11117297,2
2077102,81093831,11117297,20
2077102,81284630,11117297,3
2077102,81301922,11117297,10
2077102,81399800,11117297,1
2077102,82629288,11117297,8
2077702,200243073,11117297,2
2077702,200308757,11117297,11
2077702,200339224,11117297,5
2077702,200379258,11117297,10
2077702,200828262,11117297,4
2077702,200879561,11117297,4
2077702,200900474,11117297,2
2077702,200900631,11117297,10
2077702,200910821,11117297,2
2077702,200914659,11117297,10
2077702,200921156,11117297,21
2077702,200935058,11117297,1
2077702,200988181,11117297,3
2077702,201106002,11117297,2
2077702,201153927,11117297,10
2077702,201390093,11117297,7
2077702,201515673,11117297,10
2077702,201518206,11117297,4
2077702,201591952,11117297,2
2077702,201621809,11117297,2
2077702,201704552,11117297,10
2077702,201722326,11117297,4
2077702,201729274,11117297,10
2077702,201743526,11117297,1
2077702,201800786,11117297,12
2077702,201851631,11117297,6
2077702,201864036,11117297,13
2077702,201874513,11117297,5
2077702,201887522,11117297,3
2077702,201894065,11117297,1
2077702,201916735,11117297,8
2077702,201929785,11117297,14
2077702,201981039,11117297,10
2077702,202020337,11117297,2
2077702,202022655,11117297,10
2077702,202293574,11117297,7
2077702,202366545,11117297,11
2077702,202469041,11117297,12
2077702,202513321,11117297,14
2077702,203681405,11117297,10
2077702,203820093,11117297,3
2077702,204621248,11117297,12
2077702,81432331,11117297,10
2077702,81433497,11117297,1
2077702,81434808,11117297,11
2077702,81470453,11117297,10
2077702,81482688,11117297,2
2077702,81498402,11117297,10
2077702,81511351,11117297,14
2077702,81525641,11117297,11
2077702,81541658,11117297,10
2077702,82350476,11117297,10
2077702,82376654,11117297,9
2077702,82380747,11117297,1
2077702,82382465,11117297,1
2077702,82387324,11117297,1
2077702,82421215,11117297,2
2077702,82506924,11117297,8
2077702,83203199,11117297,10
2077702,83299224,11117297,4
2077702,83350044,11117297,1
2077702,83376996,11117297,2
2077702,88028317,11117297,10
2078402,81276213,11117297,2
2078402,81611987,11117297,3
2078402,81647461,11117297,10
2078402,82023476,11117297,1
2078402,82094095,11117297,9
2078402,82117380,11117297,12
2078402,82131882,11117297,3
2078402,82745033,11117297,10
2078402,82751674,11117297,19
2078402,82766035,11117297,2
2078402,82784140,11117297,10
2078402,82814072,11117297,10
2078402,82814703,11117297,12
2078402,82844475,11117297,3
2078402,82915109,11117297,3
2078402,86945002,11117297,4
2078402,86989033,11117297,8
2078402,87012310,11117297,4
2078402,87033267,11117297,10
2078402,87266452,11117297,10
2078402,87297580,11117297,3
2078402,87323516,11117297,10
2078402,87333375,11117297,1
2078402,87342909,11117297,10
2078402,87347150,11117297,2
2078402,87380599,11117297,5
2078402,88183540,11117297,10
2078402,88195115,11117297,5
2078402,88231983,11117297,4
2078402,88262181,11117297,2
2078402,88325893,11117297,10
2078402,88354098,11117297,21
2078402,88403332,11117297,5
2078402,88499679,11117297,4
2078402,88505950,11117297,10
2078402,88534330,11117297,9
2078402,88537889,11117297,3
2078702,221229293,11117297,2
2078702,222350040,11117297,1
2078702,34512599,11117297,10
2078702,81751924,11117297,10
2078702,81792974,11117297,3
2078702,81827083,11117297,10
2078702,81901960,11117297,7
2078702,81961713,11117297,11
2078702,81972838,11117297,10
2078702,82172858,11117297,16
2078702,82972718,11117297,7
2078702,83457219,11117297,10
2078702,86490482,11117297,4
2078702,86545120,11117297,10
2078702,86580266,11117297,10
2078702,86594619,11117297,10
2078702,86617310,11117297,10
2078702,86648523,11117297,3
2078702,86805641,11117297,10
2078702,87080912,11117297,12
2078702,87102396,11117297,1
2078702,87149686,11117297,1
2078702,87823288,11117297,10
2078702,87829849,11117297,2
2078702,87858224,11117297,10
2078702,87913113,11117297,18
2078702,87942066,11117297,2
2078702,87949586,11117297,2
2078702,87988740,11117297,13
2078702,88035675,11117297,1
2078702,88054358,11117297,3
2078702,88054529,11117297,3
2078702,88065926,11117297,2
2078702,88071078,11117297,3
2078702,88133726,11117297,7
2078702,88141930,11117297,3
2078702,88532407,11117297,4
2079102,203470190,11117297,10
2079102,203471736,11117297,2
2079102,203475582,11117297,5
2079102,203491170,11117297,4
2079102,203513575,11117297,5
2079102,203521644,11117297,2
2079102,203585550,11117297,8
2079102,203604039,11117297,4
2079102,203651116,11117297,10
2079102,203713106,11117297,2
2079102,203726390,11117297,4
2079102,203738169,11117297,10
2079102,203743873,11117297,6
2079102,203748127,11117297,4
2079102,203836127,11117297,14
2079102,203850692,11117297,3
2079102,203915986,11117297,7
2079102,203961613,11117297,10
2079102,204062155,11117297,14
2079102,204110349,11117297,3
2079102,220757651,11117297,3
2079102,23865614,11117297,10
2079102,35911528,11117297,10
2079102,81423509,11117297,9
2079102,81433979,11117297,1
2079102,82659335,11117297,2
2079102,82717800,11117297,10
2079102,83891348,11117297,10
2079102,83907292,11117297,9
2079102,83908493,11117297,4
2079102,84033713,11117297,8
2079102,84361763,11117297,5
2079102,84377984,11117297,7
2079102,84393747,11117297,18
2079102,84475046,11117297,2
2079102,84480877,11117297,3
2079102,84490801,11117297,10
2079102,84521336,11117297,10
2079102,84525794,11117297,15
2079102,85197115,11117297,4
2079102,85754685,11117297,1
2079102,85969275,11117297,1
2079102,86009749,11117297,14
2079102,86016163,11117297,8
2079102,86252946,11117297,3
2079102,86321698,11117297,3
2079102,86401371,11117297,4
2079102,86422271,11117297,3
2079302,200004383,11117297,3
2079302,200011513,11117297,10
2079302,200117375,11117297,10
2079302,206507334,11117297,2
2079302,84101086,11117297,37
2079302,84152201,11117297,8
2079302,84233773,11117297,15
2079302,84237559,11117297,3
2079302,84238642,11117297,15
2079302,84274988,11117297,1
2079302,84278309,11117297,14
2079302,84717741,11117297,11
2079302,84781507,11117297,9
2079302,84810911,11117297,1
2079302,84901859,11117297,2
2079302,84903313,11117297,14
2079302,84931819,11117297,8
2079302,85008637,11117297,2
2079302,85008796,11117297,10
2079302,85015740,11117297,10
2079302,85020213,11117297,5
2079302,85020275,11117297,1
2079302,85562535,11117297,5
2079302,85601968,11117297,10
2079302,85646203,11117297,3
2079302,85667476,11117297,10
2079302,85712476,11117297,12
2079302,85718504,11117297,10
2079302,85734715,11117297,2
2079302,86730967,11117297,10
2079302,86746608,11117297,1
2079302,86753073,11117297,3
2079302,86802600,11117297,12
2079302,86833054,11117297,10
2079302,87483171,11117297,10
2079302,87496300,11117297,7
2079302,87548397,11117297,1
2079302,87557223,11117297,3
2079302,87570259,11117297,9
2079302,87572992,11117297,9
2079302,87735314,11117297,11
2079302,87773907,11117297,10
2079302,87793129,11117297,3
2079302,88565839,11117297,13
2079302,88569534,11117297,10
2079302,88585936,11117297,1
2079302,88613928,11117297,7
2079302,88626866,11117297,2
2079302,88691934,11117297,10
2079402,201448252,11117297,12
2079402,202443179,11117297,10
2079402,202554369,11117297,10
2079402,202570704,11117297,1
2079402,202575880,11117297,10
2079402,202649022,11117297,3
2079402,202683703,11117297,2
2079402,203013122,11117297,6
2079402,203027084,11117297,10
2079402,203236673,11117297,10
2079402,203261300,11117297,4
2079402,203280780,11117297,7
2079402,203288965,11117297,10
2079402,203318387,11117297,1
2079402,206866064,11117297,10
2079402,83614600,11117297,10
2079402,83647624,11117297,3
2079402,83676575,11117297,1
2079402,83696107,11117297,3
2079402,83788628,11117297,13
2079402,83797235,11117297,2
2079402,85142450,11117297,1
2079402,85148929,11117297,1
2079402,85200682,11117297,1
2079402,85208736,11117297,10
2079402,85219672,11117297,10
2079402,85224360,11117297,6
2079402,85239241,11117297,10
2079402,85305653,11117297,2
2079402,85312030,11117297,1
2079402,85362344,11117297,22
2079402,85485575,11117297,12
2079402,85532021,11117297,4
2079402,85708585,11117297,10
2079402,86098075,11117297,5
2079402,86099899,11117297,18
2079402,86127758,11117297,3
2084102,204439837,11117297,14
2084102,204535477,11117297,15
2084102,204548179,11117297,1
2084102,204625789,11117297,3
2084102,204672477,11117297,28
2084102,204674933,11117297,10
2084102,204700304,11117297,10
2084102,205029881,11117297,16
2084102,205069655,11117297,2
2084102,205075177,11117297,8
2084102,205162694,11117297,11
2084102,205172615,11117297,13
2084102,205203943,11117297,13
2084102,205230676,11117297,10
2084102,205328562,11117297,6
2084102,205347860,11117297,1
2084102,205498675,11117297,2
2084102,205577419,11117297,14
2084102,205623100,11117297,10
2084102,205668025,11117297,1
2084102,205711038,11117297,11
2084102,205884463,11117297,1
2084102,205891242,11117297,3
2084102,205919860,11117297,3
2084102,206009308,11117297,2
2084502,204776540,11117297,3
2084502,204858478,11117297,7
2084502,205025785,11117297,3
2084502,205755822,11117297,3
2084502,205786348,11117297,4
2084502,205790558,11117297,2
2084502,205810110,11117297,10
2084502,206035544,11117297,3
2084502,206050535,11117297,4
2084502,206081257,11117297,2
2084502,206100721,11117297,2
2084502,206130234,11117297,1
2084502,208498722,11117297,4
2084502,208641433,11117297,3
2084502,209131868,11117297,2
2084502,209507454,11117297,2
2084502,209520756,11117297,5
2084502,209523409,11117297,1
2084502,209538568,11117297,10
2084502,209568216,11117297,2
2084502,209585250,11117297,5
2084502,209710562,11117297,4
2084502,209715666,11117297,2
2084502,209767329,11117297,10
2084502,210020617,11117297,8
2084502,210075566,11117297,5
2084502,210101172,11117297,7
2084502,210127866,11117297,16
2084502,210132084,11117297,1
2084502,210209287,11117297,3
2084502,210552037,11117297,16
2084502,211745138,11117297,32
2084502,212336594,11117297,1
2084502,212385166,11117297,3
2085302,206350809,11117297,5
2085302,206361368,11117297,16
2085302,206367179,11117297,4
2085302,206428959,11117297,4
2085302,206495329,11117297,25
2085302,206506648,11117297,4
2085302,206512823,11117297,1
2085302,206950450,11117297,10
2085302,207052297,11117297,4
2085302,207065232,11117297,11
2085302,207120612,11117297,2
2085302,207123950,11117297,1
2085302,207128458,11117297,10
2085302,207218208,11117297,2
2085302,207256907,11117297,7
2085302,208131155,11117297,10
2085302,208173352,11117297,3
2085302,208208703,11117297,2
2085302,208309720,11117297,2
2085302,208635257,11117297,3
2085302,208854756,11117297,10
2085302,208909340,11117297,11
2085302,208909671,11117297,12
2085302,208945437,11117297,1
2085302,208978960,11117297,2
2085302,209386236,11117297,6
2085302,209432631,11117297,1
2085302,209460734,11117297,1
2086302,206289441,11117297,2
2086302,206316838,11117297,10
2086302,206635020,11117297,8
2086302,206659964,11117297,10
2086302,206687803,11117297,1
2086302,206762042,11117297,4
2086302,206790110,11117297,4
2086302,206802275,11117297,5
2086302,206867418,11117297,5
2086302,206872234,11117297,12
2086302,206891290,11117297,3
2086302,207052297,11117297,10
2086302,207059432,11117297,3
2086302,207295913,11117297,3
2086302,207325269,11117297,2
2086302,207413834,11117297,3
2086302,207477871,11117297,1
2086302,207487912,11117297,13
2086302,207563667,11117297,5
2086302,207587253,11117297,2
2086302,207610601,11117297,18
2086302,207637581,11117297,8
2086302,207932673,11117297,10
2086302,207939651,11117297,10
2086302,207982806,11117297,10
2086302,208034260,11117297,13
2086302,208079834,11117297,1
2086302,208091620,11117297,15
2086302,208422349,11117297,1
2086302,208432223,11117297,12
2086302,208440716,11117297,2
2086302,208447448,11117297,2
2086302,208459853,11117297,1
2086302,208463029,11117297,6
2086302,208474184,11117297,5
2086302,208762531,11117297,3
2086302,208769033,11117297,13
2086302,208776854,11117297,4
2086302,208813331,11117297,1
2086302,208837663,11117297,7
2086302,209154450,11117297,10
2086302,209210039,11117297,10
2086302,209211365,11117297,4
2086302,209263181,11117297,7
2086302,209345537,11117297,13
2086302,209432631,11117297,10
2086302,209900380,11117297,1
2086302,209900545,11117297,1
2086302,209912784,11117297,1
2086302,211824393,11117297,1
2086302,212424902,11117297,11
2087402,210603317,11117297,5
2087402,210614478,11117297,10
2087402,210640850,11117297,7
2087402,210668482,11117297,3
2087402,210671446,11117297,2
2087402,210673484,11117297,1
2087402,210700145,11117297,1
2087402,210710864,11117297,10
2087402,210733499,11117297,29
2087402,211179594,11117297,29
2087402,211204007,11117297,18
2087402,211232772,11117297,14
2087402,211244156,11117297,5
2087402,211277872,11117297,1
2087402,211294545,11117297,2
2087402,211312131,11117297,10
2087402,211361604,11117297,2
2087402,211375285,11117297,10
2087402,211378616,11117297,24
2087402,211385738,11117297,4
2087402,211386225,11117297,7
2087402,211626600,11117297,11
2087402,211745138,11117297,9
2087402,211793173,11117297,9
2087402,211987432,11117297,7
2087402,211992690,11117297,10
2087402,212033613,11117297,3
2087402,212090192,11117297,10
2087402,212103630,11117297,10
2087402,212115856,11117297,10
2087402,212159258,11117297,9
2087402,212181977,11117297,10
2087402,212186615,11117297,1
2087402,222249098,11117297,4
2088202,210411277,11117297,10
2088202,210547153,11117297,4
2088202,210646194,11117297,10
2088202,210993055,11117297,7
2088202,211009602,11117297,3
2088202,211039530,11117297,4
2088202,211043659,11117297,4
2088202,211047661,11117297,2
2088202,211093942,11117297,8
2088202,211156562,11117297,1
2088202,211847661,11117297,2
2088202,211863890,11117297,21
2088202,211904728,11117297,10
2088202,211925802,11117297,18
2088202,211956572,11117297,7
2088202,211959869,11117297,20
2088202,212220520,11117297,1
2088202,212231825,11117297,6
2088202,212248681,11117297,4
2088202,212325782,11117297,10
2088202,212331358,11117297,12
2088202,212362191,11117297,8
2088302,210259582,11117297,2
2088302,210305670,11117297,10
2088302,210305937,11117297,2
2088302,210370222,11117297,10
2088302,210808919,11117297,13
2088302,210862109,11117297,2
2088302,210866782,11117297,2
2088302,210899656,11117297,2
2088302,210977785,11117297,4
2088302,211424840,11117297,10
2088302,211534404,11117297,11
2088302,211571547,11117297,1
2088302,211576092,11117297,1
2088302,211579936,11117297,10
2088302,212425748,11117297,6
2088302,212428964,11117297,11
2088302,212447731,11117297,10
2088302,212466458,11117297,10
2088302,212512616,11117297,9
2088302,212513991,11117297,2
2088302,212568910,11117297,6
2088302,212593928,11117297,15
2088302,213149047,11117297,2
2088302,223435443,11117297,3
2088802,212692533,11117297,2
2088802,212701766,11117297,7
2088802,212734130,11117297,2
2088802,213445284,11117297,4
2088802,213448455,11117297,3
2088802,213501681,11117297,3
2088802,213540253,11117297,10
2088802,214266329,11117297,5
2088802,214279684,11117297,1
2088802,214296072,11117297,6
2088802,214298709,11117297,18
2088802,214422220,11117297,6
2088802,214528370,11117297,29
2088802,214551391,11117297,1
2088802,214583480,11117297,2
2088902,213232097,11117297,2
2088902,213267439,11117297,10
2088902,213268157,11117297,5
2088902,213295441,11117297,3
2088902,213670935,11117297,3
2088902,214038129,11117297,10
2088902,214039954,11117297,3
2088902,214876494,11117297,1
2088902,214928989,11117297,3
2089202,212852715,11117297,4
2089202,212899761,11117297,12
2089202,212939750,11117297,1
2089202,212997299,11117297,10
2089202,213014514,11117297,2
2089202,213027331,11117297,7
2089202,213077303,11117297,5
2089202,213150429,11117297,3
2089202,213838118,11117297,18
2089802,215060510,11117297,5
2089802,215066956,11117297,1
2089802,215083099,11117297,3
2089802,215154060,11117297,4
2089802,215212281,11117297,1
2089802,215272372,11117297,6
2089802,215410424,11117297,2
2089802,215440504,11117297,18
2089802,216191831,11117297,3
2090002,215468007,11117297,2
2090002,215479112,11117297,1
2090002,215876015,11117297,10
2090002,216494592,11117297,1
2090002,216546763,11117297,1
2090002,216582855,11117297,2
2090002,216585447,11117297,12
2090002,216587676,11117297,1
2090002,216716545,11117297,8
2090002,216747953,11117297,1
2090002,216769028,11117297,9
2090002,216810875,11117297,2
2090402,214956568,11117297,2
2090402,215054161,11117297,2
2090402,215702780,11117297,4
2090402,215707522,11117297,1
2090402,215715701,11117297,11
2090402,215811842,11117297,11
2090402,216221376,11117297,1
2090402,216275248,11117297,4
2090402,219929322,11117297,5
2090802,216890805,11117297,10
2090802,216918300,11117297,10
2090802,216929603,11117297,10
2090802,216947434,11117297,3
2090802,216950091,11117297,1
2090802,216959227,11117297,4
2090802,216985026,11117297,1
2090802,216986342,11117297,5
2090802,217010935,11117297,1
2090802,217014220,11117297,1
2090802,217022353,11117297,15
2090802,217022963,11117297,4
2090802,217025942,11117297,10
2090802,217046936,11117297,1
2090802,217070030,11117297,1
2090802,217075905,11117297,10
2090802,217114077,11117297,1
2090802,217124747,11117297,6
2090802,217128458,11117297,1
2090802,217145371,11117297,4
2090802,217160331,11117297,2
2090802,217162534,11117297,11
2090802,217187208,11117297,8
2090802,217248309,11117297,8
2090802,217268949,11117297,4
2090802,217281659,11117297,1
2090802,217281761,11117297,21
2090802,217303474,11117297,13
2090802,217341039,11117297,6
2090802,217341283,11117297,2
2090802,217352013,11117297,5
2090802,217885015,11117297,10
2090802,217887838,11117297,7
2090802,217914972,11117297,16
2090802,217915280,11117297,3
2090802,217941499,11117297,9
2090802,217944405,11117297,3
2090802,217947367,11117297,10
2090802,217947708,11117297,10
2090802,217955279,11117297,2
2090802,217956165,11117297,4
2090802,217966708,11117297,1
2090802,218022870,11117297,3
2090802,218029166,11117297,8
2090802,218662304,11117297,2
2090802,218976887,11117297,5
2091102,217397009,11117297,5
2091102,217398266,11117297,5
2091102,217400632,11117297,5
2091102,217416123,11117297,10
2091102,217417731,11117297,12
2091102,217427917,11117297,19
2091102,217431631,11117297,4
2091102,217437780,11117297,4
2091102,217440421,11117297,7
2091102,217463998,11117297,15
2091102,217467594,11117297,3
2091102,217477334,11117297,10
2091102,217479044,11117297,6
2091102,217484789,11117297,5
2091102,217490326,11117297,6
2091102,217510226,11117297,1
2091102,217585873,11117297,10
2091102,217628598,11117297,5
2091102,217653963,11117297,10
2091102,217679924,11117297,1
2091102,217694694,11117297,1
2091102,218114109,11117297,3
2091102,218412403,11117297,6
2091102,218427028,11117297,2
2091102,218449960,11117297,10
2091102,218461855,11117297,2
2091102,218462176,11117297,3
2091102,218466173,11117297,10
2091102,218469411,11117297,10
2091102,218473333,11117297,10
2091102,218492184,11117297,2
2091102,218497274,11117297,3
2091102,218501475,11117297,10
2091102,218505510,11117297,5
2091102,218511878,11117297,4
2091102,218523523,11117297,1
2091102,218753804,11117297,10
2091102,218756550,11117297,2
2091102,218780163,11117297,2
2091102,218780465,11117297,1
2091102,218786694,11117297,15
2091102,218792597,11117297,3
2091102,218808873,11117297,4
2091102,218819964,11117297,24
2091102,218824814,11117297,2
2091102,218853343,11117297,1
2091102,218895089,11117297,8
2091102,218903908,11117297,1
2091102,218915732,11117297,2
2091102,218930778,11117297,2
2091102,218959224,11117297,4
2091102,218964092,11117297,4
2091102,218972480,11117297,14
2091102,218976733,11117297,1
2091102,221985702,11117297,1
2091102,222198431,11117297,7
2091302,217720858,11117297,2
2091302,217727658,11117297,12
2091302,217734593,11117297,10
2091302,217747957,11117297,4
2091302,217749218,11117297,24
2091302,217757862,11117297,5
2091302,217771682,11117297,1
2091302,217776047,11117297,3
2091302,217778186,11117297,1
2091302,217780489,11117297,3
2091302,217791502,11117297,1
2091302,217793579,11117297,2
2091302,217815810,11117297,10
2091302,217843189,11117297,2
2091302,217853892,11117297,6
2091302,218043861,11117297,13
2091302,218056212,11117297,3
2091302,218063895,11117297,3
2091302,218070118,11117297,18
2091302,218096592,11117297,10
2091302,218097926,11117297,1
2091302,218101067,11117297,4
2091302,218109905,11117297,11
2091302,218137404,11117297,5
2091302,218151732,11117297,10
2091302,218155358,11117297,10
2091302,218163879,11117297,1
2091302,218171034,11117297,2
2091302,218175180,11117297,2
2091302,218177032,11117297,5
2091302,218185935,11117297,10
2091302,218215413,11117297,19
2091302,218225863,11117297,2
2091302,218235246,11117297,1
2091302,218306460,11117297,5
2091302,218364199,11117297,4
2091302,218591670,11117297,4
2091302,218596467,11117297,1
2091302,218649506,11117297,12
2091302,218655117,11117297,10
2091302,218662304,11117297,6
2091302,218663044,11117297,5
2091302,218666368,11117297,15
2091302,218672562,11117297,29
2091302,218713483,11117297,3
2091302,218726023,11117297,20
2091302,218733209,11117297,2
2092002,218991535,11117297,10
2092002,219102314,11117297,10
2092002,219110659,11117297,3
2092002,219133398,11117297,1
2092102,219170057,11117297,4
2092102,219263728,11117297,10
2092102,219314346,11117297,5
2092102,219335281,11117297,1
2092202,219430018,11117297,23
2092202,219454118,11117297,10
2092202,219462981,11117297,1
2092202,219591925,11117297,4
2092302,219639689,11117297,2
2092302,219641222,11117297,1
2092302,219659731,11117297,10
2092302,219668777,11117297,1
2092302,219688630,11117297,1
2092302,219697583,11117297,8
2092302,219722649,11117297,1
2092302,219728965,11117297,1
2092302,219755497,11117297,7
2092302,219761063,11117297,6
2092402,219916558,11117297,8
2092402,219938234,11117297,1
2092402,219942320,11117297,6
2092402,219953788,11117297,4
2092402,219966870,11117297,2
2092402,219978944,11117297,16
2092402,219980481,11117297,3
2092402,219994457,11117297,13
2092402,220072733,11117297,5
2092402,220077315,11117297,5
2092502,220033755,11117297,16
2092502,220126579,11117297,2
2092502,220136098,11117297,3
2092502,220148838,11117297,9
2092502,220175618,11117297,5
2092602,220191333,11117297,10
2092602,220194067,11117297,7
2092602,220198521,11117297,3
2092602,220200305,11117297,13
2092602,220210501,11117297,2
2092602,220218253,11117297,15
2092602,220226534,11117297,2
2092602,220229244,11117297,10
2092602,220235148,11117297,6
2092602,220249636,11117297,1
2092602,220251469,11117297,6
2092602,220283881,11117297,1
2092602,220289008,11117297,5
2092602,220290401,11117297,1
2092602,220291013,11117297,8
2092602,220302912,11117297,18
2092602,220310024,11117297,391
2092602,220312505,11117297,8
2092602,220337091,11117297,2
2092602,220340941,11117297,3
2092602,220365014,11117297,21
2092602,220375779,11117297,5
2092602,220379392,11117297,4
2092602,220395035,11117297,18
2092602,220411192,11117297,8
2092602,220411521,11117297,1
2092702,220427462,11117297,7
2092702,220433425,11117297,3
2092702,220433442,11117297,3
2092702,220451630,11117297,3
2092702,220458850,11117297,14
2092702,220471163,11117297,3
2092702,220475511,11117297,5
2092702,220478175,11117297,1
2092702,220506803,11117297,2
2092702,220532891,11117297,2
2092702,221354732,11117297,1
2092802,220535919,11117297,12
2092802,220553191,11117297,18
2092802,220557860,11117297,6
2092802,220565976,11117297,5
2092802,220577991,11117297,3
2092802,220578122,11117297,5
2092802,220611784,11117297,11
2092802,220613425,11117297,2
2092802,220614692,11117297,20
2092802,220615076,11117297,2
2092802,220619734,11117297,5
2092802,220620717,11117297,10
2092802,220622650,11117297,10
2092802,220622754,11117297,1
2092802,220634249,11117297,1
2092802,220664485,11117297,6
2092802,220671351,11117297,3
2092802,220683659,11117297,8
2092802,220765928,11117297,9
2092802,220766206,11117297,1
2092802,220768309,11117297,2
2092802,220791321,11117297,5
2092802,220799173,11117297,2
2092802,220812495,11117297,5
2092802,220818188,11117297,10
2092802,220838251,11117297,2
2092802,220838877,11117297,4
2092802,220853098,11117297,6
2092802,221849988,11117297,4
