	21111437	21121377	BattlePass28天-新第四赛季（老服生效）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":0}"	"{""fcastdur"":""0h"", ""actvdur"":""672h"", ""closedur"":""0h""}"	{}	0	0
	21111438	21121377	BattlePass28天-新第四赛季（老服生效）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":0}"	"{""fcastdur"":""0h"", ""actvdur"":""672h"", ""closedur"":""0h""}"	{}	0	0
	21111439	21121377	BattlePass28天-新第四赛季（循环）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":0}"	"{""fcastdur"":""0h"", ""actvdur"":""672h"", ""closedur"":""0h""}"	{}	0	0
	21111441	21121379	感恩节-2022bp	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111442	21121380	感恩节-2022七日	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111443	21121381	感恩节-2022-可持续发展	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111444	21121382	感恩节-2022-掉落	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111445	21121383	感恩节-2022-无尽战意	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111446	21121384	基因bp（kvk1）	"{""typ"":""schema"",""id"":[0]}"	{}	{}	{}	0	0
	21111447	21121387	基因bp（kvk2）	"{""typ"":""schema"",""id"":[0]}"	{}	{}	{}	0	0
	21111448	21121374	感恩装饰升级	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	0	0
	21111449	21121386	感恩节2022-礼包	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""activity_start"",""val"":""21121379""}"	{}	{}	2	0
	21111450	21121364	BattlePass28天-新第一赛季（后台）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	"{""fcastdur"":""0h"", ""actvdur"":""672h"", ""closedur"":""0h""}"	{}	0	0
	21111451	21121375	BattlePass28天-新第二赛季（后台）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	"{""fcastdur"":""0h"", ""actvdur"":""672h"", ""closedur"":""0h""}"	{}	0	0
	21111452	21121376	BattlePass28天-新第三赛季（后台）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	"{""fcastdur"":""0h"", ""actvdur"":""672h"", ""closedur"":""0h""}"	{}	0	0
	21111453	21121377	BattlePass28天-新第四赛季（后台）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	"{""fcastdur"":""0h"", ""actvdur"":""672h"", ""closedur"":""0h""}"	{}	0	0
	21111457	21121395	cpe成长之路	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""reg""}"	"{""fcastdur"":""0h"", ""actvdur"":""768h"", ""closedur"":""0h""}"	{}	0	1
	21111459	21121389	圣诞节-2022-gacha	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111460	21121390	圣诞节-2022-bp	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111461	21121391	圣诞节-2022七日	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111462	21121392	圣诞节-2022-可持续发展	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111463	21121393	圣诞节-2022-掉落	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111464	21121394	圣诞节-2022-wonder巨猿	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111465	21121398	圣诞节2022-礼包	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""activity_start"",""val"":""21121390""}"	{}	{}	2	0
	21111466	21121366	物品探测高级探测卡池-schema3&4	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""weekcycle7"",""start_day"":""2""}"	"{""fcastdur"":""0h"", ""actvdur"":""168h"", ""closedur"":""0h""}"	"{""typ"":""cycle"",""cycle_start"":0,""actv_periods"":[21364040,21364041]}"	2	0
	21111467	21121399	物品探测高级探测卡池-schema5	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""weekcycle7"",""start_day"":""2""}"	"{""fcastdur"":""0h"", ""actvdur"":""168h"", ""closedur"":""0h""}"	"{""typ"":""cycle"",""cycle_start"":0,""actv_periods"":[21364042,21364043,21364044,21364045,21364046,21364047,21364048,21364049,21364050,21364051,21364052,21364053,21364054,21364055,21364056,21364057,21364058,21364059,21364060,21364061,21364062,21364063,21364064,21364065,21364066,21364067,21364068,21364071,21364072,21364073,21364074,21364075,21364076,21364077,21364078,21364079,21364080,21364081,21364082,21364083,21364084,21364085,21364086,21364087,21364088,21364089]}"	2	0
	21111470	21121406	无懈可击-一飞冲天	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""afcutc"",""val"":""0h""}"	"{""fcastdur"":""0h"", ""actvdur"":""240h"", ""closedur"":""0h""}"	{}	0	0
	21111471	0	讨伐霍格博士（schema3）橙色收藏品	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""weekcycle14"",""start_day"":""8"",""is_ark"":1}"	"{""fcastdur"":""0h"", ""actvdur"":""120h"", ""closedur"":""0h""}"	"{""typ"":""cycle"",""actv_ids"":[21121400,21121401,21121402]}"	2	0
	21111472	0	讨伐霍格博士（schema45）橙色收藏品	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""weekcycle14"",""start_day"":""8"",""is_ark"":1,""condition"":{""op"":""lt"",""typ"":""server_open_day"",""val"":300}}"	"{""fcastdur"":""0h"", ""actvdur"":""120h"", ""closedur"":""0h""}"	"{""typ"":""cycle"",""actv_ids"":[21121403,21121404,21121405,21121479,21121480,21121481],""next"":[{""continue"":1,""changeIndex"":1,""next_group"":[[21122024,21122025,21122026]]}]}"	2	0
	21111472	0	讨伐霍格博士（schema45）橙色收藏品	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""weekcycle14"",""start_day"":""8"",""is_ark"":1,""condition"":{""op"":""lt"",""typ"":""server_open_day"",""val"":300}}"	"{""fcastdur"":""0h"", ""actvdur"":""120h"", ""closedur"":""0h""}"	"{""typ"":""cycle"",""actv_ids"":[21121403,21121404,21121405,21121479,21121480,21121481],""next"":[{""continue"":1,""changeIndex"":1,""next_group"":[[21122024,21122025,21122026]]}]}"	2	2
	21111473	0	讨伐霍格博士（Schema4版）战装	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""weekcycle14"",""start_day"":""1"",""is_ark"":1}"	"{""fcastdur"":""-24h"", ""actvdur"":""120h"", ""closedur"":""0h""}"	"{""typ"":""cycle"",""actv_ids"":[21121337,21121336,21121338]}"	0	0
	21111474	0	讨伐霍格博士（Schema4版-2）战装（弃用）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":0}"	{}	{}	2	0
	21111475	0	讨伐霍格博士（Schema4版-3）战装（弃用）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":0}"	{}	{}	2	0
	21111476	0	讨伐霍格博士（Schema5版）战装-3队	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""weekcycle14"",""start_day"":""1"",""is_ark"":1}"	"{""fcastdur"":""-24h"", ""actvdur"":""120h"", ""closedur"":""0h""}"	"{""typ"":""cycle"",""actv_ids"":[21121562,21121561,21121563]}"	0	0
	21111477	21121408	战装大富翁（首次）（弃用）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":0}"	{}	{}	2	0
	21111478	21121408	战装大富翁（循环）（schema4弃用）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""weekcycle14"",""start_day"":""11""}"	"{""fcastdur"":""0h"", ""actvdur"":""120h"", ""closedur"":""0h""}"	{}	2	0
	21111479	21121408	战装大富翁（后台）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111480	21121409	春节-2022-gacha	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111481	21121407	春节-2023-拜访活动	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111483	21121416	情人节2023-gacha	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111484	21121417	情人节2023-bp	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111485	21121418	情人节2023-七日	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111486	21121419	情人节2023-可持续发展	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111487	21121420	情人节2023-掉落	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111488	21121421	情人节2023-无尽战意	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111489	21121424	春节-2023-wonder巨猿	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111490	21121172	讨伐霍格博士kvk2-3（国服）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":0}"	{}	{}	0	0
	21111491	21121426	国际服--堡垒竞速阶段1_普通版本	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""afcutc"",""val"":""192h"",""cycle"":""48h"",""deadline"":""504h""}"	"{""fcastdur"":""-20h"", ""actvdur"":""24h"", ""closedur"":""0h""}"	{}	0	1
	21111492	21121427	国际服--堡垒竞速阶段2_威力加强版本	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""afcutc"",""val"":""528h"",""cycle"":""72h"",""deadline"":""1032h""}"	"{""fcastdur"":""-20h"", ""actvdur"":""24h"", ""closedur"":""0h""}"	{}	0	1
	21111493	21121428	国际服--堡垒竞速阶段3_威力加强版本_跨服_周三开	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""weekcycle7"",""start_day"":""3"",""cross"":1}"	"{""fcastdur"":""-20h"", ""actvdur"":""24h"", ""closedur"":""0h""}"	{}	0	1
	21111491	21121426	国服--堡垒竞速阶段1_普通版本	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	"{""fcastdur"":""-20h"", ""actvdur"":""24h"", ""closedur"":""0h""}"	{}	0	2
	21111492	21121427	国服--堡垒竞速阶段2_威力加强版本	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	"{""fcastdur"":""-20h"", ""actvdur"":""24h"", ""closedur"":""0h""}"	{}	0	2
	21111493	21121428	国服--堡垒竞速阶段3_威力加强版本_跨服_周三开	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	"{""fcastdur"":""-20h"", ""actvdur"":""24h"", ""closedur"":""0h""}"	{}	0	2
	21111494	21121425	情人节-2023-bp（礼包）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""activity_start"",""val"":""21121417""}"	{}	{}	2	0
	21111495	0	讨伐霍格博士kvk-1（世界服）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":0}"	{}	{}	0	0
	21111496	21121171	讨伐霍格博士kvk-2（世界服）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":0}"	{}	{}	0	0
	21111497	21121172	讨伐霍格博士kvk-3（世界服）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":0}"	{}	{}	0	0
	21111498	21121429	春节-2023-锦鲤	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111499	21121410	春节活动-签到-2023国服	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111500	21121410	春节活动-签到-2023国际服	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111501	21121411	春节2023-bp-schema3	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111502	21121412	春节2023-礼包（BP）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111503	21121413	春节2023-七日	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111504	21121414	春节2023-可持续发展	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111505	21121415	春节2023-掉落	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111506	21121430	春节2023-bp-schema2	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111507	21121431	春节2023-bp-schema1	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111508	21121432	春节gacha-schema1	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111509	21121433	春节gacha-schema2	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111510	21121388	收藏品盲盒机-不放回（ark第一期）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	"{""typ"":""linear"",""actv_periods"":[21366004]}"	2	0
	21111511	21121388	收藏品盲盒机-不放回（arkschema3-第三期）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	"{""typ"":""cycle"",""cycle_start"":3,""actv_periods"":[-1,-1,-1,-1,-1,21366009]}"	2	0
	21111512	21121434	春节活动-签到-2023国服_schema1	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	2
	21111513	21121434	春节活动-签到-2023国际服_schema1	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	1
	21111514	21121388	收藏品盲盒机-不放回（生命周期第一期ark）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	"{""typ"":""linear"",""actv_periods"":[21366004]}"	0	0
	21111515	21121388	收藏品盲盒机-不放回（生命周期第二期ark）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	"{""typ"":""linear"",""actv_periods"":[-1,21366005]}"	0	0
	21111516	21121388	收藏品盲盒机-不放回（生命周期第三期ark）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	"{""typ"":""linear"",""actv_periods"":[-1,-1,21366006]}"	0	0
	21111517	21121388	收藏品盲盒机-不放回（schema3第一期ark）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	"{""typ"":""linear"",""actv_periods"":[-1,-1,-1,21366007]}"	0	0
	21111518	21121388	收藏品盲盒机-不放回（schema3第二期ark）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	"{""typ"":""linear"",""actv_periods"":[-1,-1,-1,-1,21366008]}"	0	0
	21111519	21121388	收藏品盲盒机-不放回（schema3第三期ark）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	"{""typ"":""linear"",""actv_periods"":[-1,-1,-1,-1,-1,21366009]}"	0	0
	21111520	21121388	收藏品盲盒机-不放回（schema45第一期ark）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	"{""typ"":""linear"",""actv_periods"":[-1,-1,-1,-1,-1,-1,21366010]}"	0	0
	21111521	21121388	收藏品盲盒机-不放回（schema45第二期ark）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	"{""typ"":""linear"",""actv_periods"":[-1,-1,-1,-1,-1,-1,-1,21366011]}"	0	0
	21111522	21121402	讨伐霍格博士（schema3射击手&收藏品版ark）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	0	0
	21111523	21121404	讨伐霍格博士（schema4打击手&收藏品版ark）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	0	0
	21111524	21121435	开工日活动schema4	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""weekcycle7"",""start_day"":""7""}"	"{""fcastdur"":""0h"", ""actvdur"":""48h"", ""closedur"":""0h""}"	{}	2	0
	21111525	21121436	开工日活动schema5	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""weekcycle7"",""start_day"":""7""}"	"{""fcastdur"":""0h"", ""actvdur"":""48h"", ""closedur"":""0h""}"	{}	2	0
	21111532	21121445	异族schema2金头排行榜活动-第一期	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""afcutc"",""val"":""456h""}"	"{""fcastdur"":""0h"", ""actvdur"":""48h"", ""closedur"":""0h""}"	{}	0	0
	21111533	21121445	异族schema2金头排行榜活动-第二期	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""afcutc"",""val"":""624h""}"	"{""fcastdur"":""0h"", ""actvdur"":""48h"", ""closedur"":""0h""}"	{}	0	0
	21111534	21121445	异族schema2金头排行榜活动-第三期	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""afcutc"",""val"":""792h""}"	"{""fcastdur"":""0h"", ""actvdur"":""48h"", ""closedur"":""0h""}"	{}	0	0
	21111535	21121445	异族schema2金头排行榜活动-第四期	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""afcutc"",""val"":""960h""}"	"{""fcastdur"":""0h"", ""actvdur"":""48h"", ""closedur"":""0h""}"	{}	0	0
	21111536	21121446	基因bp（kvk1）-新版本	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""kvkbegin"",""val"":""1""}"	"{""fcastdur"":""0h"", ""typ"":""kvkend"", ""closedur"":""1h""}"	{}	0	0
	21111537	21121447	基因bp（kvk2）-新版本	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""kvkbegin"",""val"":""2""}"	"{""fcastdur"":""0h"", ""typ"":""kvkend"", ""closedur"":""1h""}"	{}	0	0
	21111538	21121448	军事训练（军备bp任务）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""afcutc"",""val"":""672h""}"	"{""fcastdur"":""0h"", ""actvdur"":""168h"", ""closedur"":""0h""}"	{}	2	0
	21111539	21121449	武装进化（军备bp主）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""afcutc"",""val"":""672h""}"	"{""fcastdur"":""0h"", ""actvdur"":""168h"", ""closedur"":""0h""}"	{}	2	0
	21111540	21121450	军备实验室（军备解锁框架）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	"{""fcastdur"":""0h"", ""actvdur"":""312h"", ""closedur"":""0h""}"	{}	2	0
	21111541	21121451	攻城掠地-本服地图1-schema2	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""weekcycle7"",""start_day"":""3"",""cross"":1}"	"{""fcastdur"":""0h"", ""actvdur"":""108h"", ""closedur"":""0h""}"	{}	2	0
	21111543	21121453	攻城掠地-跨服地图1-schema3	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""weekcycle7"",""start_day"":""3"",""cross"":1}"	"{""fcastdur"":""0h"", ""actvdur"":""108h"", ""closedur"":""0h""}"	{}	2	0
	21111544	21121454	攻城掠地-跨服地图1-schema4	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""weekcycle7"",""start_day"":""3"",""cross"":1}"	"{""fcastdur"":""0h"", ""actvdur"":""108h"", ""closedur"":""0h""}"	{}	2	0
	21111545	21121455	攻城掠地-跨服地图1-schema5	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""weekcycle7"",""start_day"":""3"",""cross"":1}"	"{""fcastdur"":""0h"", ""actvdur"":""108h"", ""closedur"":""0h""}"	{}	2	0
	21111546	21121443	狙击强盗猿积分（弃用）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":0}"	"{""fcastdur"":""0h"", ""actvdur"":""168h"", ""closedur"":""0h""}"	{}	0	0
	21111547	21121444	狙击强盗猿积分（弃用）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":0}"	"{""fcastdur"":""0h"", ""actvdur"":""168h"", ""closedur"":""0h""}"	{}	0	0
	21111548	21121443	狙击强盗猿积分（弃用）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":0}"	"{""fcastdur"":""0h"", ""actvdur"":""168h"", ""closedur"":""0h""}"	{}	0	0
	21111549	21121444	狙击强盗猿积分（弃用）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":0}"	"{""fcastdur"":""0h"", ""actvdur"":""168h"", ""closedur"":""0h""}"	{}	0	0
	21111550	21121456	攻城掠地-手动地图1	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	"{""fcastdur"":""0h"", ""actvdur"":""108h"", ""closedur"":""0h""}"	{}	2	0
	21111551	21121388	收藏品盲盒机-不放回（schema45第三期ark）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	"{""typ"":""linear"",""actv_periods"":[-1,-1,-1,-1,-1,-1,-1,-1,21366012]}"	0	0
	21111552	21121460	科技节-2023-wonder巨猿	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111553	21121461	科技节2023-bp-schema3	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111554	21121462	科技节2023-bp-schema2	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111555	21121463	科技节2023-bp-schema1	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	"{""fcastdur"":""0h"", ""actvdur"":""168h"", ""closedur"":""0h""}"	{}	2	0
	21111556	21121457	科技节2023-七日	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111557	21121458	科技节2023-可持续发展	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111558	21121459	科技节2023-掉落	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	"{""fcastdur"":""0h"", ""actvdur"":""168h"", ""closedur"":""0h""}"	{}	0	0
	21111559	21121465	科技节2023-gacha	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111560	21121466	科技节2023-累计	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111561	21121464	科技节2023-礼包（BP）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111563	21121473	军备试炼（与之前重复，弃用）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":0}"	{}	{}	0	0
	21111564	21121475	精英竞技场地图1	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""weekcycle14"",""start_day"":""1"",""cross"":1}"	"{""fcastdur"":""0h"", ""actvdur"":""168h"", ""closedur"":""0h""}"	{}	2	0
	21111565	21121476	精英竞技场地图2	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""weekcycle14"",""start_day"":""8"",""cross"":1}"	"{""fcastdur"":""0h"", ""actvdur"":""168h"", ""closedur"":""0h""}"	{}	2	0
	21111566	21121471	复活节-2023-gacha	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111567	21121472	复活节2023-累计	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111568	21121478	复活节-2023-wonder巨猿	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111569	21121477	收藏品盲盒机-不放回-自选（schema5）-弃用，合并到4	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":0}"	{}	{}	0	0
	21111570	0	讨伐霍格博士（schema5）收藏品（弃用-和4合并）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":0}"	{}	{}	0	0
	21111572	21121449	科技节2023-掉落（schema1生命）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":0}"	{}	{}	0	0
	21111573	21121486	复活节2023-bp-schema3	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111574	21121487	复活节2023-bp-schema2	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111575	21121488	复活节2023-bp-schema1	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111576	21121489	复活节2023-礼包（BP）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111577	21121428	国际服--堡垒竞速阶段3_威力加强版本_跨服_周六开	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""weekcycle7"",""start_day"":""6"",""cross"":1}"	"{""fcastdur"":""-20h"", ""actvdur"":""24h"", ""closedur"":""0h""}"	{}	0	1
	21111577	21121428	国服--堡垒竞速阶段3_威力加强版本_跨服_周六开	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	"{""fcastdur"":""-20h"", ""actvdur"":""24h"", ""closedur"":""0h""}"	{}	0	2
	21111578	21121408	战装大富翁第一期（schema4弃用）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""afcutc"",""val"":""2136h""}"	"{""fcastdur"":""0h"", ""actvdur"":""120h"", ""closedur"":""0h""}"	{}	2	0
	21111579	21121490	战装冲刺（schema4弃用）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""afcutc"",""val"":""2064h""}"	"{""fcastdur"":""0h"", ""actvdur"":""120h"", ""closedur"":""0h""}"	{}	2	0
	21111580	21121474	复活装饰升级	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111581	21121490	战装冲刺（ark后台）	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	"{""fcastdur"":""0h"", ""actvdur"":""120h"", ""closedur"":""0h""}"	{}	2	0
	21111582	21121482	复活节2023-七日	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
	21111583	21121483	复活节2023-可持续发展	"{""typ"":""schema"",""id"":[0]}"	"{""typ"":""time"",""is_ark"":1}"	{}	{}	2	0
